,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
186,-0.09,-0.95,0.29,0.12,-2.81,-2.44,299,316,215,243,215
187,-0.07,-0.96,0.29,1.22,-3.17,-2.01,297,316,218,245,214
188,-0.07,-0.95,0.32,1.83,-2.81,-2.93,297,316,218,248,213
189,-0.08,-0.94,0.32,1.53,-3.23,-2.26,298,307,221,247,214
190,-0.08,-0.95,0.32,0.12,-3.3,-2.87,301,311,221,244,215
191,-0.07,-0.95,0.31,0.73,-2.69,-2.01,299,309,219,246,212
192,-0.07,-0.95,0.32,0.31,-2.93,-2.26,299,312,217,245,211
193,-0.08,-0.95,0.31,-0.37,-2.93,-2.99,302,312,217,245,221
194,-0.07,-0.95,0.31,-1.46,-1.83,-3.78,296,316,214,245,209
195,-0.07,-0.95,0.3,0.79,-3.17,-2.81,300,311,219,247,215
196,-0.07,-0.94,0.31,0.67,-3.85,-2.14,299,305,218,250,215
197,-0.07,-0.95,0.31,0.37,-2.62,-2.81,295,307,217,246,216
198,-0.06,-0.95,0.31,0.43,-2.99,-2.5,295,313,220,246,214
199,-0.07,-0.95,0.31,0.79,-2.93,-2.2,299,312,217,243,215
200,-0.08,-0.95,0.31,1.89,-3.72,-1.65,299,313,215,248,214
201,-0.08,-0.94,0.32,0.61,-4.15,-2.62,299,314,224,246,210
202,-0.07,-0.95,0.31,-0.24,-3.05,-1.89,296,310,221,245,216
203,-0.06,-0.95,0.3,0.73,-2.75,-2.5,299,317,220,245,216
204,-0.06,-0.95,0.3,-0.24,-1.59,-3.05,297,313,219,245,213
205,-0.07,-0.95,0.3,0.98,-3.11,-2.75,299,311,219,246,213
206,-0.07,-0.95,0.31,0.85,-2.69,-2.93,302,310,215,249,212
207,-0.07,-0.95,0.31,-0.18,-3.05,-2.5,300,318,216,245,215
208,-0.05,-0.95,0.28,0.0,-2.87,-1.89,296,313,220,248,213
209,-0.06,-0.95,0.31,0.06,-2.5,-2.56,299,313,216,248,232
210,-0.07,-0.95,0.31,-0.06,-2.69,-3.05,295,313,218,253,215
211,-0.06,-0.95,0.3,-0.24,-2.38,-2.56,299,313,218,248,215
212,-0.07,-0.95,0.29,0.12,-3.23,-2.26,299,312,221,248,215
213,-0.07,-0.95,0.31,0.06,-3.66,-2.14,303,314,218,245,216
214,-0.06,-0.95,0.31,0.79,-3.6,-2.62,301,310,221,244,216
215,-0.07,-0.95,0.31,-0.06,-2.26,-2.99,300,308,221,249,214
216,-0.07,-0.95,0.31,0.55,-2.69,-2.75,298,313,223,250,213
217,-0.07,-0.95,0.3,-0.55,-3.17,-2.44,302,316,221,252,212
218,-0.07,-0.95,0.3,-0.06,-2.93,-2.69,297,313,218,248,216
219,-0.07,-0.95,0.29,0.79,-4.21,-1.89,300,309,219,245,216
220,-0.07,-0.96,0.31,0.73,-1.22,-2.81,298,313,220,249,216
221,-0.06,-0.95,0.3,0.55,-3.3,-2.69,299,315,218,247,216
222,-0.07,-0.95,0.29,1.1,-2.99,-3.05,297,318,218,249,217
223,-0.06,-0.95,0.31,-0.18,-3.54,-2.2,299,313,220,246,216
224,-0.07,-0.95,0.3,0.73,-2.69,-1.95,299,312,222,249,214
225,-0.06,-0.95,0.3,-0.85,-2.2,-3.97,302,313,222,249,211
226,-0.06,-0.95,0.3,-1.83,-2.38,-3.23,297,316,217,248,217
227,-0.06,-0.96,0.28,-1.34,-2.75,-2.69,304,315,220,244,211
228,-0.07,-0.95,0.28,0.85,-2.32,-2.01,302,307,222,248,212
229,-0.01,-0.94,0.27,-8.85,-0.31,-5.0,299,312,217,246,216
230,-0.07,-0.96,0.26,2.87,-4.03,-0.61,296,308,221,257,214
231,-0.02,-0.96,0.27,2.26,-2.62,-5.98,299,309,222,244,212
232,-0.04,-0.97,0.27,-1.34,-2.2,-0.73,300,315,217,247,212
233,-0.04,-0.97,0.25,-2.69,-4.82,-4.09,297,307,218,248,216
234,-0.07,-0.97,0.26,-4.46,1.16,-2.56,300,310,222,250,214
235,-0.07,-0.97,0.27,3.54,-6.23,3.97,301,308,225,244,226
236,-0.06,-0.95,0.26,1.46,-6.23,-3.36,300,329,221,246,216
237,-0.04,-0.96,0.23,-1.71,-4.46,-5.86,301,310,221,249,212
238,-0.04,-0.97,0.24,1.53,-7.39,1.4,302,309,221,244,216
239,-0.06,-0.97,0.24,-1.95,-5.07,-2.75,301,312,219,250,216
240,-0.08,-0.97,0.24,1.71,-7.02,-1.04,302,308,218,250,217
241,-0.02,-0.96,0.27,0.06,-3.36,-1.77,300,317,218,249,214
242,-0.04,-0.97,0.27,-0.67,-2.75,-3.54,303,312,220,250,226
243,-0.03,-0.97,0.25,2.56,-2.5,-1.22,301,312,220,248,217
244,-0.03,-0.97,0.26,-0.31,-5.0,-2.56,298,313,224,246,214
245,-0.0,-0.96,0.27,-2.5,-1.04,-5.68,301,311,221,251,214
246,-0.02,-0.97,0.24,2.14,-5.13,-0.61,302,318,218,248,213
247,-0.02,-0.96,0.28,-1.65,-1.46,-4.39,298,313,221,248,217
248,-0.01,-0.97,0.23,0.98,-4.27,-1.77,301,310,231,248,216
249,-0.02,-0.97,0.23,-1.59,-4.76,-2.44,300,310,217,248,215
250,-0.02,-0.98,0.23,-1.53,-0.67,-4.15,296,312,219,247,225
251,-0.02,-0.97,0.29,1.4,1.16,-2.69,300,313,218,264,213
252,-0.02,-0.97,0.2,0.85,-1.28,-5.55,303,314,219,249,216
253,0.01,-0.98,0.19,-0.37,-3.42,-2.56,301,310,219,262,215
254,-0.02,-0.98,0.21,-0.06,-2.62,-2.62,299,315,219,250,212
255,-0.01,-0.96,0.25,2.62,-1.71,-2.2,304,312,221,252,216
256,-0.03,-0.98,0.2,-2.99,-2.56,0.12,312,312,221,250,219
257,-0.02,-0.97,0.22,-0.67,-2.81,-2.38,299,314,218,253,212
258,-0.01,-0.98,0.21,1.04,-2.62,-1.77,303,312,221,253,218
259,-0.03,-0.97,0.23,-0.18,-1.71,-4.82,302,323,220,254,214
260,-0.01,-0.98,0.19,3.91,-7.69,0.12,304,316,218,249,214
261,0.01,-0.98,0.18,-0.55,-2.69,-6.35,303,317,216,251,252
262,-0.02,-0.98,0.24,3.6,-3.17,-0.37,302,316,222,250,215
263,-0.0,-0.97,0.25,-0.37,-1.89,-1.34,298,313,221,249,216
264,-0.0,-0.97,0.22,-0.12,-4.09,-1.53,301,312,217,261,215
265,-0.03,-0.97,0.22,2.08,-8.12,-3.97,300,314,219,255,217
266,-0.04,-0.97,0.26,4.46,-1.65,0.67,300,308,218,253,218
267,-0.01,-0.97,0.24,0.12,-4.88,-1.83,300,313,216,255,218
268,-0.02,-0.97,0.27,2.93,-4.76,-5.25,302,315,219,249,218
269,-0.01,-0.98,0.2,4.88,-0.98,-3.42,300,317,219,250,217
270,-0.01,-0.97,0.24,5.92,-2.01,1.71,304,311,221,256,218
271,-0.02,-0.97,0.21,-1.95,7.2,-0.85,296,306,219,251,215
272,-0.07,-0.97,0.27,2.01,-0.61,-2.26,300,307,222,247,215
273,-0.04,-0.96,0.24,1.71,-5.74,-2.08,300,310,217,250,216
274,-0.01,-0.96,0.26,0.92,-9.4,-3.17,303,314,223,252,215
275,-0.03,-0.96,0.27,-0.67,-3.6,-3.11,301,317,221,251,222
276,-0.04,-0.97,0.29,3.05,-4.27,1.53,305,313,220,250,216
277,-0.01,-0.97,0.25,0.55,-3.97,-0.85,300,306,222,245,217
278,-0.03,-0.97,0.25,-2.87,-0.49,-5.13,301,305,222,250,217
279,-0.0,-0.96,0.27,1.34,0.0,-3.72,303,324,222,258,216
280,-0.03,-0.96,0.25,3.85,-3.97,-1.04,299,315,223,249,213
281,-0.02,-0.96,0.27,-1.22,-2.75,-3.05,300,307,224,252,217
282,-0.02,-0.96,0.28,-1.22,-6.65,-2.32,302,315,223,253,220
283,-0.05,-0.95,0.3,0.18,-3.36,-2.69,301,308,221,251,238
284,-0.07,-0.97,0.28,1.22,-4.33,0.06,299,315,220,253,216
285,-0.01,-0.97,0.27,0.31,-5.43,-0.24,302,321,218,250,220
286,-0.01,-0.96,0.27,-2.69,-0.49,-2.01,299,315,223,254,213
287,-0.02,-0.96,0.25,1.59,-3.11,-1.16,301,313,222,253,217
288,-0.03,-0.97,0.26,-1.95,-1.59,-3.66,302,319,222,250,213
289,0.0,-0.97,0.24,-1.59,-3.78,-1.95,303,310,221,251,220
290,-0.04,-0.97,0.28,4.03,3.78,-3.85,304,308,219,250,219
291,-0.02,-0.97,0.25,0.85,-4.94,-1.53,300,306,220,249,212
292,-0.03,-0.97,0.25,-1.16,-3.17,-3.48,300,306,217,251,218
293,-0.02,-0.97,0.27,2.5,-3.3,-3.66,303,316,217,247,220
294,-0.02,-0.97,0.26,-0.92,-0.37,-3.78,301,311,220,250,217
295,-0.01,-0.97,0.27,2.32,-2.93,-3.05,303,312,223,253,217
296,0.01,-1.0,0.23,1.34,-2.75,-0.43,316,305,220,249,214
297,-0.01,-0.96,0.28,2.08,-1.59,-2.99,306,314,219,254,220
298,-0.03,-0.97,0.27,-0.31,-5.19,-1.28,301,311,221,252,216
299,0.01,-0.97,0.24,-2.56,-3.97,-5.31,305,308,230,253,215
300,-0.0,-0.97,0.24,2.69,2.69,-3.36,305,314,221,254,218
301,-0.03,-0.97,0.28,-2.87,0.73,-2.75,305,306,223,253,221
302,-0.03,-0.96,0.26,2.14,-5.07,-0.79,305,312,222,252,217
303,-0.03,-0.97,0.23,-2.08,-6.1,-4.15,304,310,220,253,217
304,-0.04,-0.97,0.27,6.23,-0.67,-3.6,305,311,220,251,221
305,0.0,-0.96,0.28,2.69,1.77,-3.23,304,306,220,254,217
306,-0.02,-0.97,0.21,-1.71,-5.13,-2.56,307,312,220,253,221
307,-0.04,-0.97,0.23,2.44,-3.48,-3.05,306,315,222,252,219
308,-0.03,-0.97,0.24,0.49,-0.85,-6.04,304,311,219,249,217
309,-0.02,-0.96,0.25,2.44,-5.37,-3.36,304,313,219,252,220
310,-0.02,-0.98,0.21,-2.26,-3.11,-4.09,303,312,217,249,213
311,-0.03,-0.98,0.22,3.91,-2.26,-1.65,302,315,221,255,219
312,-0.02,-0.98,0.24,-0.67,-2.99,-1.83,302,313,223,254,226
313,-0.03,-0.98,0.22,3.91,-2.2,-0.85,304,310,220,249,219
314,-0.01,-0.97,0.24,1.77,-4.52,-2.01,303,318,221,254,218
315,-0.01,-0.97,0.25,3.97,-3.91,-2.87,304,314,223,252,220
316,-0.04,-0.97,0.26,-0.79,-4.52,-1.95,305,315,219,253,220
317,-0.05,-0.97,0.27,1.1,-3.72,-2.32,306,306,223,250,218
