0.28,1.06,-0.00,-7.63,-2.56,-10.38,427,474,239,292,243
0.39,0.96,0.02,-2.44,2.08,3.42,428,473,238,292,244
0.37,0.90,0.07,-4.94,5.37,1.46,428,468,239,290,242
0.35,0.99,0.07,-2.32,-1.89,-2.44,427,471,233,290,240
0.37,0.88,0.08,-1.10,-10.31,-1.46,427,465,237,290,241
0.37,0.94,0.09,5.25,-2.75,-3.91,425,464,236,290,242
0.33,0.95,0.05,-5.37,-3.23,-3.97,428,468,246,290,244
0.32,0.91,0.07,7.75,-8.73,-19.17,428,464,239,293,242
0.31,0.92,0.10,9.89,8.06,-20.87,428,468,236,292,244
0.17,0.94,0.03,-10.68,30.70,2.44,431,469,239,285,241
0.07,0.99,0.10,-10.56,7.45,17.76,424,472,239,290,244
0.21,0.95,0.20,2.20,5.37,18.92,431,465,235,288,242
0.33,0.91,0.18,-5.31,-15.69,9.58,429,468,236,289,245
0.45,0.96,0.09,5.86,-19.90,7.45,426,474,236,293,245
0.41,0.98,0.07,3.54,-8.12,-5.74,433,472,240,288,242
0.38,0.94,-0.05,1.65,-13.00,-5.31,428,473,235,291,242
0.23,0.88,-0.00,-11.66,-0.31,-13.55,426,472,238,290,242
0.21,0.97,0.02,-12.15,-7.63,-3.23,430,470,238,290,239
0.15,0.98,0.07,-3.05,-8.67,-8.79,425,474,240,287,245
0.15,0.98,0.08,0.37,-0.67,-9.77,426,471,237,287,244
0.14,0.96,0.07,-3.72,-3.48,-2.69,429,473,235,292,241
0.14,0.98,0.09,-2.38,-0.92,1.28,425,465,236,292,241
0.16,0.98,0.09,-1.89,-3.17,-1.65,427,470,236,291,241
0.15,0.98,0.09,2.44,-4.15,-2.99,429,470,238,294,240
0.14,0.98,0.09,-0.12,-4.64,-3.78,424,470,237,290,244
0.13,0.98,0.11,-0.73,-5.68,-3.97,426,469,237,289,242
0.15,0.97,0.08,-0.31,-6.59,-1.16,421,473,236,290,241
0.14,0.99,0.10,-0.43,-4.33,-1.89,426,469,233,289,241
0.17,0.97,0.08,-0.43,-7.14,-1.53,425,472,235,293,241
0.16,0.98,0.09,0.98,-4.03,-3.11,425,468,232,291,244
0.16,0.97,0.09,1.95,-1.22,-2.32,425,470,239,291,242
0.15,0.98,0.09,0.18,-3.30,-1.89,426,469,238,292,242
0.17,0.98,0.08,4.70,-5.62,-4.82,426,469,238,292,244
0.15,0.97,0.07,-0.67,-3.11,-2.69,431,470,238,290,242
0.16,0.98,0.08,-0.49,-4.82,-2.62,426,472,238,293,242
0.16,0.97,0.07,-0.61,-2.93,-1.89,425,467,236,293,241
0.16,0.99,0.08,0.61,-4.27,-2.38,426,471,232,294,244
0.16,0.98,0.07,0.67,-4.03,-3.17,425,470,238,293,240
0.16,0.98,0.07,3.48,0.00,-3.97,427,468,237,290,242
0.16,0.98,0.07,-2.75,4.09,5.49,425,472,233,294,249
0.18,0.98,0.07,0.67,3.66,-1.28,424,471,236,292,244
0.23,0.99,0.11,1.77,-5.43,-1.46,426,470,237,288,244
0.22,0.92,0.15,4.76,-2.87,6.16,426,469,234,290,245
0.31,0.96,0.06,1.28,-21.48,10.68,422,469,237,291,269
0.35,0.97,0.04,2.75,-8.73,1.77,425,470,234,294,242
0.34,0.92,0.00,10.38,-1.34,-1.16,423,469,239,290,240
0.36,0.97,0.02,1.53,0.37,-1.34,425,470,236,289,244
0.34,0.89,0.05,3.48,6.23,-3.42,426,467,238,292,242
0.42,0.87,0.05,-2.62,-9.83,-2.38,431,469,243,289,242
0.35,1.00,0.03,6.16,3.54,3.17,428,469,238,290,245
0.41,0.93,0.09,3.54,2.44,-7.63,427,469,238,293,244
0.42,0.86,0.13,1.71,5.31,13.43,427,468,235,293,240
0.49,0.83,0.13,15.38,9.03,4.58,427,471,230,292,241
0.39,0.75,0.23,-13.31,4.52,-0.24,426,472,236,289,239
0.26,0.98,-0.07,8.91,0.73,-23.13,424,464,236,292,242
0.27,0.95,0.03,-1.59,2.62,1.95,423,470,237,291,242
0.22,0.97,0.01,-2.99,-4.88,-6.65,424,472,235,300,243
0.16,0.95,0.07,-2.32,-2.81,-11.72,425,468,235,290,243
0.27,0.99,0.06,2.81,2.62,24.96,424,471,240,292,239
0.29,0.97,0.05,0.43,-3.23,-4.70,423,471,237,291,241
0.22,0.88,0.14,5.49,8.48,0.00,425,470,235,289,240
0.29,0.96,0.08,-0.73,-3.72,-11.17,427,469,234,290,241
0.24,0.97,0.03,0.67,1.16,-3.66,424,474,236,290,258
0.23,0.98,0.08,-2.32,-2.69,-2.26,427,470,235,291,243
0.22,0.95,0.15,-5.00,-5.98,1.89,428,474,235,287,240
0.25,0.93,0.10,3.60,-6.47,-2.26,426,473,235,286,240
0.24,0.97,0.11,-1.71,-1.34,-3.54,424,468,236,293,239
0.23,0.95,0.14,-10.31,2.81,-5.00,428,472,234,287,235
0.14,0.95,0.14,5.43,-12.63,-18.92,426,469,234,289,239
0.13,0.98,0.16,-1.59,-4.70,-4.33,423,481,237,300,243
0.16,0.96,0.14,-1.65,-2.32,-2.62,425,470,233,288,244
0.16,0.96,0.14,-0.55,-3.17,-0.98,419,465,237,287,243
0.17,0.98,0.17,0.31,1.95,-3.36,424,469,234,292,242
0.18,0.94,0.16,-0.49,9.16,4.88,422,474,235,287,239
0.18,0.97,0.15,1.59,-12.70,-2.08,423,469,238,289,244
0.28,0.94,0.09,4.03,-27.77,28.75,424,469,235,289,241
0.30,0.94,0.11,3.42,-0.85,0.06,418,467,233,292,240
0.31,0.96,0.11,-8.24,11.47,-7.81,422,470,235,289,241
0.26,0.96,0.16,0.73,-5.19,-3.66,423,472,237,291,241
0.27,0.95,0.14,-0.92,-5.00,-1.59,423,468,238,290,240
0.27,0.95,0.15,-2.26,-5.37,-0.98,421,469,236,289,244
0.30,0.94,0.14,1.95,-5.98,-2.26,423,469,239,291,253
0.29,0.95,0.13,-0.85,-2.32,-0.12,423,473,238,286,245
0.27,0.94,0.13,0.73,-3.30,-4.52,423,474,237,290,275
0.27,0.92,0.13,-3.36,-10.07,2.81,414,469,240,292,260
0.30,0.95,0.11,2.75,-6.10,-2.81,427,474,241,293,255
0.27,0.95,0.09,1.46,-1.65,-6.35,428,468,243,292,253
0.26,0.94,0.09,-0.73,-3.05,-2.87,428,468,244,292,251
0.26,0.96,0.10,1.16,-2.44,-4.82,425,468,241,292,246
0.25,0.96,0.08,0.73,-4.76,-1.89,427,468,241,292,242
0.25,0.96,0.08,-2.50,-2.50,-1.28,425,463,241,292,241
0.25,0.98,0.09,-0.79,-4.03,-2.62,424,465,241,290,238
0.25,0.97,0.08,0.67,-5.07,-7.93,425,464,239,291,234
0.23,0.97,0.09,0.18,-6.35,-2.44,420,465,241,287,234
0.28,0.94,0.03,-6.23,-5.13,0.49,424,470,243,292,239
0.26,1.01,0.10,-0.61,3.05,-2.93,426,472,244,293,237
0.28,0.94,0.10,0.98,-1.53,-1.71,425,471,239,293,242
0.26,0.94,0.11,-3.60,0.67,-0.37,425,468,243,295,258
0.27,0.96,0.12,-1.46,-2.14,-3.42,429,472,240,292,241
0.28,0.91,0.13,0.24,-4.27,-0.92,425,472,239,295,241
0.27,0.91,0.11,-3.72,-3.05,1.28,425,472,237,294,241
0.28,0.93,0.13,-2.44,-1.95,-1.59,426,469,238,290,244
0.29,0.94,0.12,-3.11,-3.66,-1.89,427,473,243,294,239
0.31,0.96,0.13,0.55,-4.52,-4.21,423,467,238,295,243
0.30,0.96,0.12,-4.64,-3.48,-2.62,423,468,240,293,241
0.34,0.95,0.12,6.29,-6.16,-4.15,425,464,245,292,245
0.28,0.95,0.13,1.46,-3.42,-0.85,434,477,244,293,244
0.30,0.94,0.14,-0.12,-3.23,-2.38,427,465,244,291,243
0.29,0.94,0.13,0.06,-2.08,-2.93,424,474,241,292,243
0.30,0.95,0.15,-0.24,-2.56,-3.30,422,473,241,295,242
0.29,0.94,0.14,-0.31,-2.93,-2.08,425,470,239,294,242
0.29,0.95,0.15,-1.40,-3.54,-2.69,424,464,243,291,242
0.28,0.94,0.14,0.55,-8.61,-2.38,429,475,244,294,245
0.30,0.94,0.16,-4.94,-6.71,-1.22,424,472,241,295,244
0.31,0.94,0.16,-1.04,-5.86,-6.47,424,464,242,293,256
0.30,0.95,0.15,-2.99,-10.80,-6.53,424,468,240,296,245
0.27,0.92,0.16,-7.75,-16.97,-3.05,421,468,241,290,243
0.28,0.88,0.18,-11.47,-31.31,-0.06,423,465,240,292,246
0.29,0.94,0.19,3.66,-6.53,-5.74,428,468,239,292,241
0.33,0.93,0.23,6.59,10.50,7.14,422,470,242,296,246
0.31,0.94,0.17,0.98,28.44,-0.73,425,467,243,297,243
0.42,0.90,0.31,18.68,26.31,5.43,425,472,243,295,246
0.42,0.88,0.22,-8.73,-12.70,-2.38,426,473,240,294,245
0.47,0.90,0.19,15.56,-15.69,-5.00,428,470,239,297,248
0.40,0.84,0.18,1.28,-14.89,-2.14,425,469,243,294,247
0.42,0.89,0.15,-2.32,1.83,-9.58,429,470,241,295,244
0.37,0.90,0.19,-13.98,-11.17,-2.81,427,468,241,298,247
0.29,0.78,0.28,-10.13,-15.20,-3.72,428,477,241,298,249
0.27,0.89,0.21,0.55,0.24,-4.88,424,473,241,296,248
0.33,0.90,0.26,-9.22,-12.21,0.79,425,469,242,298,249
0.30,0.91,0.28,2.08,-0.85,-4.15,423,471,242,299,246
0.26,0.94,0.25,12.63,18.86,3.42,424,466,241,298,259
0.28,0.94,0.21,-1.10,-2.87,2.56,425,467,240,295,251
0.29,0.94,0.24,-0.92,-7.32,0.79,425,467,240,295,247
0.32,0.90,0.26,-2.26,-5.98,-0.37,425,468,244,295,249
0.33,0.91,0.26,0.85,-8.48,-6.53,426,464,243,294,252
0.31,0.91,0.25,0.18,-2.75,-0.24,423,470,245,295,248
0.32,0.92,0.26,1.65,-2.32,-1.53,426,469,243,295,254
0.33,0.92,0.26,0.67,-3.48,-1.28,421,470,240,295,253
0.32,0.90,0.25,2.14,-2.01,-4.09,426,465,240,292,253
0.32,0.92,0.25,6.04,0.43,-0.92,427,472,240,299,253
0.32,0.91,0.20,7.51,2.14,-9.46,423,470,240,297,251
0.28,0.93,0.24,2.56,1.40,-4.39,425,468,239,296,253
0.29,0.91,0.25,-0.43,-5.13,-2.81,425,465,241,299,258
0.29,0.92,0.25,0.00,-3.85,-1.04,423,474,242,298,256
0.28,0.92,0.25,-1.34,-3.17,-2.38,424,474,238,297,253
0.30,0.94,0.25,-4.27,-6.47,-5.13,424,469,243,297,253
0.30,0.92,0.27,0.79,-3.11,-1.34,424,470,239,297,251
0.28,0.92,0.25,-0.31,-2.93,-4.27,426,472,242,299,255
0.29,0.93,0.26,-0.31,-2.38,-0.49,423,471,241,299,252
0.27,0.94,0.27,-2.87,-5.00,-2.38,426,478,243,297,252
0.28,0.92,0.27,1.28,-4.64,-2.01,424,470,243,297,256
0.27,0.93,0.27,-0.73,-2.81,-2.99,421,470,245,295,254
0.32,0.94,0.24,8.91,10.99,-8.73,426,477,244,297,255
0.20,0.93,0.24,17.21,15.99,1.34,423,473,239,299,254
0.24,0.97,0.19,2.01,0.00,-5.07,424,464,241,296,254
0.24,0.97,0.16,3.78,2.26,-4.94,425,464,242,295,250
0.22,0.97,0.16,4.15,-2.99,-3.66,423,469,242,297,256
0.23,0.97,0.15,1.77,-1.89,-1.77,424,473,238,300,256
0.20,0.96,0.13,-0.43,-11.11,-7.26,424,466,241,305,253
0.25,0.99,0.15,4.82,-8.48,-4.03,425,472,241,299,252
0.21,0.97,0.14,3.42,2.44,-3.36,426,474,244,296,258
0.18,0.96,0.13,0.67,-0.98,-4.09,423,471,242,297,260
0.16,0.87,0.11,18.62,-16.17,15.14,425,467,246,298,255
0.26,0.99,0.01,19.71,-19.90,-11.23,430,473,245,293,254
0.13,1.00,-0.04,-2.50,-18.49,-8.24,422,464,239,295,255
0.21,0.95,-0.04,-20.69,3.48,5.92,429,473,242,299,255
0.29,1.07,-0.07,1.04,-0.24,-10.74,424,468,245,296,257
0.23,0.91,0.00,-0.67,-7.81,-6.47,423,468,243,298,258
0.16,0.93,-0.03,-7.63,11.60,2.75,428,474,243,299,258
0.19,0.99,-0.01,1.22,-1.28,-2.50,424,471,245,295,258
0.18,0.98,-0.01,-0.37,-5.80,-3.36,423,473,241,297,256
0.21,0.98,0.01,1.40,-4.94,-5.49,424,469,244,299,254
0.19,0.96,0.01,-3.54,-4.88,1.28,425,469,238,308,257
0.21,0.98,0.04,-0.98,-5.19,1.46,425,469,244,298,252
0.20,0.97,0.04,-0.37,-4.88,-2.69,426,469,241,297,256
0.21,0.96,0.04,-0.73,-5.43,-2.62,427,472,243,298,256
0.20,0.98,0.05,-0.37,-3.36,-3.72,426,467,238,299,284
0.20,0.97,0.04,0.37,-3.48,-3.36,426,470,242,300,257
0.20,0.98,0.05,-0.12,-3.30,-2.44,424,467,242,296,255
0.20,0.98,0.05,-0.06,-1.95,-3.17,421,470,242,300,257
0.19,0.98,0.05,0.55,-3.11,-2.50,423,469,252,297,254
0.19,0.97,0.05,-1.46,-4.39,-2.50,426,470,244,299,257
0.19,0.97,0.05,0.67,-3.36,-3.54,428,472,242,296,254
0.19,0.98,0.05,0.55,-3.42,-2.20,425,470,240,297,252
0.20,0.97,0.05,1.34,-5.25,-3.23,426,471,240,295,254
0.19,0.98,0.04,1.40,-3.60,-2.81,427,470,239,300,253
0.19,0.98,0.05,0.31,-2.44,-2.26,422,471,244,297,256
0.18,0.97,0.04,0.12,-2.20,-2.87,424,467,248,301,256
0.17,0.98,0.06,-0.61,-3.36,-2.01,425,469,242,301,253
0.17,0.98,0.05,1.53,-4.52,-2.32,421,469,243,295,258
0.17,0.97,0.04,0.12,-4.27,-2.75,426,467,240,297,255
0.17,0.98,0.04,1.40,-4.52,-3.91,426,468,250,295,257
0.17,1.00,0.01,2.99,5.55,1.28,425,486,246,299,256
0.10,0.88,0.10,-10.44,30.33,24.35,419,470,257,300,255
0.21,1.07,0.19,0.06,-15.93,-2.50,419,471,243,296,257
0.21,0.93,0.14,1.59,-12.76,-1.10,429,469,245,299,258
0.21,0.96,0.13,-3.11,-11.66,-3.78,424,469,241,306,256
0.24,0.96,0.11,5.00,-7.08,-1.22,426,474,245,299,255
0.23,0.97,0.09,1.83,-0.06,-3.42,427,466,243,297,257
0.21,0.96,0.10,-0.67,-2.44,-2.99,424,465,244,297,256
0.24,0.96,0.10,1.53,-4.03,-3.72,420,472,244,300,252
0.22,0.94,0.11,-2.69,-5.98,-2.38,425,467,242,300,255
0.23,0.89,0.09,9.34,-1.71,-3.17,421,468,244,296,254
0.28,1.03,0.04,7.81,0.00,-9.70,426,472,239,294,257
0.22,0.96,-0.04,-8.12,7.45,-1.53,425,469,242,299,253
0.30,0.97,0.18,-1.65,-5.98,-5.92,424,474,237,301,257
0.26,0.87,0.13,-4.94,-3.17,3.23,421,470,240,299,253
0.21,0.98,0.13,-2.08,-4.64,12.63,423,468,244,299,256
0.20,0.94,0.12,-3.85,5.80,-5.07,424,470,244,299,256
0.26,0.97,0.12,-0.43,-4.82,2.69,425,472,241,297,252
0.23,0.98,0.13,-3.36,-4.70,0.98,424,469,244,300,251
0.29,0.95,0.13,2.44,-4.64,-6.53,425,469,242,296,254
0.26,0.97,0.14,-8.00,-2.87,4.88,425,467,244,300,251
0.29,0.96,0.14,-0.61,-6.10,2.50,424,473,241,294,256
0.20,0.93,0.22,15.01,-2.93,-7.39,425,469,244,297,253
0.24,1.00,-0.07,1.89,3.42,-19.41,425,470,245,297,254
0.18,1.11,0.09,4.82,8.61,5.86,426,469,244,302,257
0.26,0.92,0.06,-6.71,-2.81,17.88,426,471,242,297,257
0.34,1.00,0.12,-5.00,-2.99,-6.77,426,474,240,296,254
0.24,0.93,0.09,2.75,-16.66,-2.93,425,466,242,295,253
0.32,0.91,0.10,-10.86,-11.72,8.42,425,470,241,301,257
0.30,0.95,0.18,-11.41,-4.15,-7.02,425,473,243,298,254
0.35,0.81,0.20,2.50,-16.24,-4.21,427,474,239,300,254
0.33,0.98,0.19,1.34,6.10,-0.61,423,470,242,298,254
0.21,0.97,0.15,13.55,-15.69,-20.45,427,470,242,300,272
0.25,0.90,0.09,-2.93,-0.85,-1.53,419,471,244,298,262
0.24,0.97,0.10,-0.98,2.14,-5.07,421,471,243,300,257
0.24,0.97,0.09,0.31,-2.08,-1.65,423,469,243,295,253
0.26,0.99,0.10,0.43,-10.25,-2.38,427,467,240,299,257
0.29,1.01,0.12,-1.95,-9.28,9.58,425,466,244,307,258
0.29,0.86,0.15,5.62,5.25,-1.34,424,471,239,298,253
0.27,0.99,-0.00,3.78,-9.03,-6.65,420,470,240,296,257
0.32,1.03,0.05,2.99,-7.39,-14.65,423,468,240,295,254
0.30,0.96,0.03,2.56,-2.93,-3.78,426,464,257,294,253
0.31,0.94,0.02,-0.12,-6.04,-3.36,422,465,242,300,256
0.27,0.98,0.09,1.28,-1.77,-6.84,427,465,244,299,254
0.24,0.93,0.09,-3.23,-2.20,-6.84,425,470,244,296,253
0.26,0.98,0.04,1.34,-3.30,-4.15,427,469,242,299,255
0.22,0.95,0.08,1.59,0.31,-2.69,425,470,240,297,254
0.24,0.97,0.08,1.65,-4.33,-2.32,426,473,242,295,258
0.22,0.96,0.08,-1.04,-3.72,-3.30,425,469,244,300,254
0.25,0.98,0.10,1.34,-4.52,-4.76,426,471,245,299,253
0.23,0.95,0.07,1.83,-3.85,-3.66,425,474,243,297,254
0.24,0.99,0.09,-0.61,-5.19,-2.26,424,472,241,298,256
0.24,0.97,0.07,-3.91,-4.15,-3.72,423,469,242,299,257
0.23,0.95,0.09,-0.85,-8.30,0.73,421,471,240,298,252
0.23,0.92,0.06,-0.67,-2.62,-2.99,425,473,241,297,255
0.20,1.00,0.10,-0.12,-2.99,-0.43,423,470,242,297,257
0.23,0.99,0.08,2.87,-5.98,-6.41,423,474,245,298,257
0.24,0.97,0.09,-7.08,1.95,-4.33,424,470,246,300,254
0.20,0.95,0.06,10.38,-3.54,-5.80,421,470,246,300,254
0.20,1.01,0.02,-13.43,-7.14,5.25,425,464,242,298,257
0.27,1.00,0.09,8.54,-9.89,-5.25,424,470,241,295,259
0.21,0.89,0.08,-0.31,-1.40,-8.00,424,472,241,297,257
0.19,0.98,0.09,-0.06,7.26,3.54,425,470,242,299,271
0.20,1.00,0.09,0.79,-3.54,-5.68,424,461,242,299,255
0.22,0.97,0.07,1.10,-6.10,-2.99,424,469,241,295,255
0.22,0.99,0.07,1.83,-4.15,-2.01,426,468,245,295,258
0.20,0.96,0.07,1.04,-3.23,-2.93,423,469,242,293,253
0.20,0.97,0.07,-0.67,-3.11,-4.03,421,471,243,297,256
0.20,0.97,0.07,-0.18,-4.21,-1.77,419,473,241,298,253
0.20,0.98,0.07,-0.43,-2.81,-3.60,424,471,244,301,255
0.21,1.00,0.10,0.18,-3.48,-1.89,425,474,242,300,266
0.18,0.95,0.07,1.83,-1.95,-6.84,426,470,243,298,256
0.16,1.00,0.09,5.43,-3.48,-9.09,424,469,246,298,264
0.13,1.07,0.00,11.41,-6.59,-7.69,425,469,241,299,253
0.15,0.90,-0.01,-6.35,-10.19,20.20,421,470,245,300,254
0.19,0.91,0.04,4.82,-5.13,7.87,423,472,242,300,253
0.22,1.07,0.02,-14.83,-4.76,4.21,426,469,241,300,255
0.23,0.95,-0.10,0.12,3.23,-5.55,425,473,242,300,258
0.22,0.98,0.01,0.49,10.31,-9.77,425,470,244,300,258
0.25,0.97,0.01,-7.51,5.19,6.53,425,474,243,299,257
0.19,0.84,0.03,-5.68,-5.68,-8.97,426,474,242,295,255
0.24,1.12,0.08,5.07,-5.98,-24.11,422,473,244,302,254
0.04,0.82,0.01,8.00,-9.28,-14.16,426,470,248,301,255
0.05,1.10,0.15,-7.75,-12.94,-6.47,427,474,243,297,255
0.19,0.95,0.04,-1.71,2.14,0.61,426,469,244,301,257
0.20,0.95,0.11,-1.40,-8.24,-5.55,425,469,243,297,261
0.19,1.00,0.08,3.36,6.90,-4.70,427,466,245,297,255
0.13,0.97,0.09,-5.07,-4.15,-3.60,426,470,242,298,257
0.19,0.99,0.08,2.93,-8.79,-6.10,425,465,245,300,258
0.13,1.04,0.10,-6.84,-11.60,1.65,429,473,243,300,256
0.17,0.89,0.06,6.16,-9.83,-4.09,428,469,239,298,257
0.17,1.00,0.08,-5.68,-5.55,2.38,423,472,243,300,258
0.15,0.94,0.07,6.84,4.52,3.17,426,474,242,301,257
0.18,0.99,0.02,6.35,2.93,4.21,426,469,243,301,256
0.27,0.99,0.06,-3.78,-1.65,-2.14,427,473,241,297,256
0.25,1.02,0.03,14.22,-1.34,8.97,425,469,243,297,258
0.31,0.98,0.07,11.29,-9.34,-4.76,425,472,241,298,256
0.24,0.96,0.09,0.18,17.15,2.44,425,473,243,300,256
0.19,0.91,0.14,19.23,-8.18,21.61,426,470,245,299,264
0.26,0.97,0.06,-0.85,-8.73,-11.54,424,470,243,298,256
0.30,0.96,0.03,0.06,-8.85,-5.74,425,475,243,298,255
0.25,0.96,0.06,-0.73,1.10,-1.71,427,470,246,300,258
0.24,0.95,0.06,1.22,0.12,-3.97,425,471,243,301,258
0.25,0.98,0.07,1.83,-1.59,-4.88,425,474,242,296,253
0.24,0.94,0.05,0.85,-1.22,-1.16,427,465,245,298,256
0.35,1.01,0.00,-12.76,9.34,20.51,427,465,243,298,254
0.86,0.46,-0.05,-90.45,-292.66,53.71,337,470,260,329,300
0.58,0.60,-0.47,-6.71,-44.43,9.34,323,463,296,377,325
0.50,0.60,-0.56,14.77,5.37,0.61,320,451,358,434,370
0.44,0.59,-0.78,24.60,-67.38,-6.23,316,461,361,423,377
0.32,0.51,-0.79,7.20,5.07,10.01,306,418,288,334,292
0.37,0.32,-0.90,60.67,-38.88,1.40,329,420,375,451,390
