,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
183,0.93,-0.36,-0.16,4.03,-2.87,-0.73,395,466,246,326,238
184,0.92,-0.35,-0.13,-0.67,-1.77,-3.78,400,471,242,313,239
185,0.94,-0.36,-0.17,2.62,-1.65,-6.23,399,467,243,311,237
186,0.94,-0.37,-0.12,3.97,-1.22,-0.12,400,467,249,313,259
187,0.92,-0.39,-0.14,-0.06,-2.69,-3.17,396,466,247,316,232
188,0.92,-0.38,-0.12,-2.14,-4.03,-2.26,399,469,244,315,233
189,0.93,-0.37,-0.13,1.77,-2.87,-3.3,395,471,243,316,231
190,0.91,-0.38,-0.13,-0.61,-1.46,-2.32,399,472,241,313,232
191,0.91,-0.38,-0.12,0.49,-0.67,-3.36,397,470,240,315,235
192,0.91,-0.38,-0.13,0.37,-2.69,-3.66,399,469,243,313,230
193,0.91,-0.37,-0.12,-1.89,-2.99,-1.95,400,474,242,314,230
194,0.93,-0.37,-0.14,0.55,-2.93,-2.01,401,470,257,315,233
195,0.92,-0.37,-0.13,-1.95,-4.46,-2.08,393,472,244,313,232
196,0.93,-0.36,-0.12,0.43,-2.2,-3.72,396,469,244,312,237
197,0.93,-0.36,-0.11,1.83,-2.2,-3.42,398,470,238,315,240
198,0.93,-0.37,-0.12,1.77,-1.77,-3.05,398,473,246,313,234
199,0.92,-0.37,-0.13,-0.67,-1.34,-2.01,402,469,244,315,237
200,0.91,-0.37,-0.14,1.16,-3.11,-4.46,399,472,246,312,237
201,0.92,-0.36,-0.13,-0.24,-2.26,-2.93,396,470,245,314,234
202,0.92,-0.37,-0.14,1.1,-3.3,-3.36,397,471,242,312,235
203,0.92,-0.37,-0.14,0.61,-3.11,-1.71,393,470,243,316,234
204,0.92,-0.37,-0.13,1.89,-0.31,-3.36,398,465,243,313,237
205,0.92,-0.36,-0.11,1.71,-2.44,-3.78,399,474,245,308,234
206,0.93,-0.37,-0.13,6.23,-4.03,-0.37,397,468,242,314,233
207,0.92,-0.38,-0.12,-0.92,-3.6,-2.08,394,474,246,315,235
208,0.91,-0.38,-0.12,-0.06,-2.99,-1.77,399,470,244,314,232
209,0.9,-0.38,-0.12,-0.43,-2.5,-3.36,394,469,242,326,237
210,0.92,-0.38,-0.12,0.73,-3.05,-4.21,394,472,244,314,235
211,0.93,-0.38,-0.13,1.53,-4.82,-2.44,398,474,246,313,236
212,0.92,-0.37,-0.13,-0.61,-2.2,-1.4,400,469,240,315,237
213,0.91,-0.38,-0.12,0.18,-2.26,-2.69,401,469,246,317,237
214,0.92,-0.37,-0.12,0.37,-2.38,-3.3,398,464,241,313,233
215,0.92,-0.35,-0.11,3.78,-4.15,-1.4,397,471,243,318,237
216,0.92,-0.37,-0.12,1.1,-3.6,-1.95,398,476,244,316,231
217,0.92,-0.36,-0.09,1.16,-2.69,-1.46,394,467,241,317,237
218,0.92,-0.37,-0.11,-0.73,-3.48,-1.83,399,464,242,315,236
219,0.92,-0.37,-0.12,0.0,-3.48,-2.5,401,470,241,315,238
220,0.92,-0.37,-0.13,-0.55,-2.81,-2.14,400,470,244,318,237
221,0.91,-0.37,-0.12,-0.06,-1.28,-3.05,398,475,243,310,238
222,0.93,-0.37,-0.12,-0.24,-2.01,-1.71,400,469,243,316,236
223,0.91,-0.37,-0.12,0.0,-2.26,-2.14,400,473,246,318,238
224,0.92,-0.37,-0.12,-1.28,-1.89,-2.44,397,467,246,318,233
225,0.93,-0.36,-0.12,-0.31,-1.83,-3.23,401,474,246,317,238
226,0.92,-0.37,-0.13,0.24,-2.01,-3.48,399,472,242,314,233
227,0.93,-0.37,-0.14,0.18,-0.73,-3.66,398,468,246,312,236
228,0.93,-0.36,-0.13,1.4,-2.62,-2.93,401,475,246,316,235
229,0.93,-0.36,-0.12,0.0,-1.83,-2.75,400,470,241,314,235
230,0.94,-0.37,-0.14,-0.67,-3.23,-1.28,399,470,246,314,236
231,0.93,-0.37,-0.13,1.53,-4.52,-0.37,395,474,244,311,235
232,0.93,-0.37,-0.11,0.73,-3.54,-2.75,402,468,240,314,233
233,0.92,-0.36,-0.11,-0.43,-3.05,-1.28,398,480,242,315,234
234,0.92,-0.36,-0.12,1.1,-2.62,-1.04,399,473,246,315,238
235,0.92,-0.37,-0.11,-1.46,-0.43,-2.5,402,466,246,315,237
236,0.92,-0.37,-0.11,-0.85,-4.39,-1.89,398,474,244,312,238
237,0.92,-0.37,-0.12,-0.55,-3.54,-2.69,398,471,246,314,234
238,0.92,-0.37,-0.13,-0.24,-2.75,-3.17,402,474,245,312,233
239,0.92,-0.36,-0.1,-1.1,-2.26,-2.08,401,474,245,316,237
240,0.92,-0.37,-0.11,0.06,-2.87,-2.81,398,474,244,313,236
241,0.92,-0.36,-0.1,0.85,-1.77,-3.36,400,470,256,314,236
242,0.93,-0.36,-0.1,-0.55,-2.14,-1.95,402,472,242,315,239
243,0.93,-0.37,-0.11,-0.85,-2.93,-2.93,399,473,241,314,234
244,0.93,-0.37,-0.12,2.56,-4.88,-2.5,402,469,243,311,238
245,0.92,-0.37,-0.12,1.95,-4.03,-2.14,401,471,244,313,239
246,0.92,-0.37,-0.11,0.31,-5.37,-2.26,395,473,244,315,240
247,0.93,-0.36,-0.13,-0.73,-0.61,-0.92,389,471,245,313,235
248,0.92,-0.37,-0.11,0.43,-0.85,-0.61,399,470,244,317,238
249,0.94,-0.36,-0.1,0.18,-2.2,-0.55,400,466,247,314,238
250,0.93,-0.37,-0.11,-0.12,-3.6,-2.5,400,467,248,315,236
251,0.92,-0.37,-0.11,-0.85,-4.15,-1.71,400,472,246,318,236
252,0.92,-0.38,-0.12,-0.61,-4.39,-1.65,401,470,243,312,234
253,0.92,-0.37,-0.12,1.04,-2.87,-1.4,398,474,242,315,237
254,0.9,-0.39,-0.13,-1.22,-0.92,0.18,402,472,246,312,233
255,0.9,-0.39,-0.1,-3.85,-3.36,-3.36,400,475,242,312,236
256,0.9,-0.39,-0.13,-1.71,-4.88,-0.73,402,471,246,315,237
257,0.91,-0.38,-0.12,2.56,-2.81,-1.65,399,468,246,319,237
258,0.91,-0.39,-0.11,-2.87,-0.85,-4.33,400,469,243,314,235
259,0.9,-0.4,-0.1,1.53,-3.72,-3.17,400,470,246,316,236
260,0.9,-0.4,-0.12,1.59,-7.08,-0.67,400,469,247,321,239
261,0.92,-0.4,-0.14,4.27,-2.81,-3.11,401,468,247,313,240
262,0.91,-0.41,-0.14,2.5,-2.01,-2.32,403,470,243,312,241
263,0.91,-0.41,-0.12,0.67,-1.95,-1.1,400,467,242,316,235
264,0.9,-0.41,-0.1,2.14,-0.92,-3.36,399,474,243,311,235
265,0.92,-0.4,-0.11,0.49,-3.54,-3.11,397,471,238,308,237
266,0.91,-0.4,-0.1,2.08,-3.48,-4.03,401,472,237,307,234
267,0.91,-0.4,-0.11,1.4,-3.72,-3.66,398,470,237,308,235
268,0.91,-0.4,-0.11,0.43,-4.03,-0.49,391,471,238,308,234
269,0.9,-0.41,-0.11,-0.12,-2.99,-3.36,398,473,240,309,235
270,0.9,-0.41,-0.11,0.61,-3.6,-2.5,395,470,237,308,234
271,0.92,-0.41,-0.13,-3.42,-2.44,-3.54,400,466,238,310,235
272,0.88,-0.43,-0.15,-2.87,-6.04,-2.01,396,470,238,303,234
273,0.89,-0.39,-0.1,-0.24,-2.38,-1.53,397,473,236,308,238
274,0.92,-0.39,-0.14,-1.89,-4.27,1.65,402,471,241,307,235
275,0.86,-0.4,-0.12,8.73,-7.08,6.65,395,469,235,310,236
276,0.92,-0.4,-0.17,-1.83,-1.89,-4.82,401,470,234,304,234
277,0.9,-0.39,-0.15,-0.37,-4.46,-2.44,396,469,240,309,236
278,0.89,-0.38,-0.14,-0.67,-1.53,-1.04,397,468,236,307,234
279,0.87,-0.4,-0.17,-0.12,-4.82,0.31,403,470,238,310,232
280,0.91,-0.39,-0.14,0.24,0.43,0.12,400,468,241,307,266
