,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
645,0.27,0.78,0.57,-2.44,-1.89,-2.32,424,456,394,362,247
646,0.24,0.78,0.58,-1.16,-2.93,-1.16,422,457,394,363,251
647,0.25,0.79,0.58,-0.24,-1.53,-2.93,423,453,398,360,243
648,0.25,0.81,0.58,3.72,-0.61,-2.81,420,457,397,362,248
649,0.27,0.8,0.56,-1.34,-4.21,-1.83,418,458,400,359,249
650,0.26,0.78,0.57,-2.08,-3.72,-2.62,418,457,400,363,248
651,0.25,0.78,0.54,-2.38,-3.3,-5.07,423,455,403,364,246
652,0.26,0.79,0.59,-8.24,-9.16,-2.38,424,454,399,362,248
653,0.31,0.78,0.6,1.77,0.0,-1.4,426,453,401,365,246
654,0.26,0.8,0.6,-1.71,0.67,-12.94,425,457,397,363,247
655,0.22,0.8,0.6,0.31,-3.23,-15.99,425,454,397,363,246
656,0.13,0.77,0.58,3.78,-4.88,-8.42,422,449,398,365,249
657,0.13,0.77,0.6,5.43,-7.63,-12.08,422,455,400,365,247
658,0.13,0.79,0.62,0.61,-0.49,-7.39,424,455,399,358,250
659,0.11,0.83,0.58,4.52,-6.16,-8.85,422,452,401,364,247
660,0.1,0.8,0.57,-5.86,2.5,-5.92,421,453,394,364,246
661,0.1,0.82,0.58,5.07,-3.36,-2.62,421,453,396,363,246
662,0.14,0.83,0.57,-4.52,-4.52,1.16,417,450,397,364,255
663,0.14,0.82,0.59,0.98,-4.52,-2.26,419,453,393,365,247
664,0.12,0.83,0.57,-11.11,0.0,7.63,422,449,399,361,264
665,0.13,0.82,0.57,-1.1,-2.2,-3.72,423,448,398,363,246
666,0.13,0.83,0.6,3.23,-2.81,-4.58,416,453,395,365,246
667,0.12,0.79,0.52,-1.71,-8.91,2.08,420,454,397,365,244
668,0.13,0.77,0.55,5.31,-0.43,-11.29,420,459,399,365,245
669,0.11,0.81,0.56,-2.14,1.4,-3.97,420,454,397,364,253
670,0.11,0.83,0.58,5.37,1.53,-6.04,418,455,393,360,243
671,0.11,0.82,0.55,-2.69,-10.07,4.09,419,459,395,360,245
672,0.06,0.8,0.57,-3.3,4.33,5.13,419,459,396,361,244
673,0.06,0.8,0.55,-0.98,-0.18,1.04,415,458,393,361,243
674,0.09,0.83,0.59,-2.01,-4.15,-5.37,418,451,397,360,244
675,0.05,0.85,0.66,-9.34,-1.83,-0.79,419,455,398,363,280
676,0.05,0.79,0.64,-10.74,-1.53,-9.4,422,456,393,363,243
677,0.01,0.77,0.66,0.31,-2.69,-6.1,418,456,399,364,248
678,0.03,0.72,0.62,7.2,-1.59,-1.77,421,456,397,362,242
679,0.04,0.75,0.62,2.62,-0.92,-3.54,422,459,396,362,243
680,0.05,0.79,0.62,-1.04,-3.72,-0.18,416,458,396,362,250
681,0.02,0.77,0.62,2.81,-3.85,-9.64,415,451,397,362,246
682,0.06,0.81,0.6,7.32,0.18,5.0,416,459,397,368,236
683,0.04,0.81,0.63,-0.85,1.16,-1.46,419,458,396,362,246
