,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
626,0.58,0.72,0.47,-2.08,-0.85,-8.67,212,279,407,453,336
627,0.52,0.68,0.49,4.82,-5.68,2.08,210,278,404,445,337
628,0.57,0.79,0.53,-6.84,-4.27,-2.01,209,283,410,439,338
629,0.53,0.69,0.5,0.0,-4.82,-3.48,212,283,407,437,335
630,0.53,0.67,0.52,1.89,-6.41,-0.61,204,273,405,443,336
631,0.55,0.71,0.49,7.2,-0.12,-6.23,214,276,405,445,336
632,0.54,0.7,0.5,-2.62,-1.59,-4.7,212,278,406,441,335
633,0.54,0.68,0.47,0.92,-4.21,-1.71,214,278,407,442,336
634,0.56,0.69,0.48,0.31,-3.3,-2.26,209,274,405,443,337
635,0.52,0.63,0.5,-0.79,-3.66,-1.65,216,278,409,438,336
636,0.53,0.67,0.52,0.79,-5.07,0.43,212,276,407,437,337
637,0.54,0.66,0.52,0.92,-2.75,-3.17,215,281,406,449,334
638,0.5,0.65,0.53,-2.38,-2.87,-4.76,214,275,410,440,341
639,0.54,0.66,0.52,0.24,-4.03,-1.83,207,277,405,441,338
640,0.53,0.67,0.52,-0.24,-2.75,-3.54,236,276,402,440,338
641,0.54,0.68,0.51,2.38,-2.75,-2.69,215,275,407,442,338
642,0.52,0.69,0.52,0.85,-2.2,-5.62,213,269,402,445,340
643,0.49,0.7,0.53,-1.83,2.08,-1.34,217,276,407,443,337
644,0.53,0.69,0.49,-2.62,-3.6,-5.55,212,281,405,446,337
645,0.54,0.73,0.49,10.99,-5.55,-0.49,211,279,407,437,332
646,0.52,0.7,0.42,-9.64,4.64,8.0,212,278,407,435,338
647,0.49,0.64,0.46,-7.57,-12.51,12.45,215,278,406,444,338
648,0.62,0.69,0.45,-5.13,-6.65,0.24,221,281,405,443,338
649,0.6,0.64,0.5,-13.18,-16.42,7.63,216,273,412,452,334
650,0.55,0.61,0.49,-8.54,-3.78,6.71,209,274,405,436,334
651,0.62,0.6,0.53,-10.13,-14.77,3.42,213,282,404,436,341
652,0.62,0.67,0.55,0.73,10.93,-2.26,212,280,403,438,336
653,0.57,0.57,0.5,-1.95,-21.48,5.37,213,279,404,437,338
654,0.64,0.65,0.5,3.17,6.16,1.28,216,282,409,434,337
655,0.62,0.62,0.55,-9.7,-20.87,15.44,215,282,402,440,337
656,0.67,0.54,0.53,-4.27,-4.03,-4.7,207,280,404,441,337
657,0.68,0.54,0.53,-7.39,-5.37,-2.56,215,281,413,438,339
658,0.63,0.46,0.61,-17.64,13.12,-3.17,217,283,407,441,339
659,0.68,0.46,0.61,7.26,-3.72,-6.35,217,279,409,438,340
660,0.62,0.53,0.58,7.02,-0.92,-14.16,216,285,405,437,336
661,0.64,0.54,0.56,-2.38,-9.4,-5.62,213,286,406,439,338
662,0.65,0.57,0.51,2.14,-5.98,-13.61,216,284,404,435,340
663,0.61,0.63,0.52,2.69,-8.0,-9.16,216,280,403,431,338
664,0.58,0.67,0.5,2.5,8.85,-7.08,218,284,399,437,339
665,0.57,0.68,0.5,6.96,-4.58,-5.0,219,285,399,430,343
666,0.57,0.7,0.48,0.92,-1.34,-1.04,217,285,400,437,342
667,0.54,0.68,0.48,-2.32,-4.88,-2.32,219,282,397,435,340
668,0.54,0.7,0.46,-1.1,-4.15,-0.31,219,279,395,439,341
669,0.58,0.7,0.46,-2.01,-5.74,-0.61,218,283,391,433,341
670,0.58,0.66,0.48,-1.71,-2.01,-1.16,218,283,390,437,337
671,0.58,0.69,0.5,-0.61,-1.04,-3.17,219,285,395,436,341
672,0.59,0.68,0.49,0.79,-3.36,-2.32,219,284,393,428,343
673,0.57,0.66,0.48,-0.67,-2.69,-5.0,218,283,391,427,341
674,0.55,0.69,0.48,4.46,1.4,-7.39,214,283,394,432,341
675,0.56,0.69,0.47,1.59,-1.46,-5.19,219,283,394,434,337
676,0.53,0.7,0.48,2.08,-1.1,-3.78,218,279,392,434,342
677,0.53,0.72,0.48,1.77,-3.05,-3.6,216,282,391,439,343
678,0.52,0.74,0.48,0.18,-1.53,-4.64,217,285,392,436,340
679,0.51,0.73,0.46,0.92,-2.2,-2.14,220,280,394,441,339
680,0.5,0.73,0.47,-1.65,-2.99,-3.66,213,283,390,439,343
681,0.52,0.72,0.46,-1.83,-4.64,-1.95,216,283,393,437,338
682,0.5,0.71,0.46,-2.62,-1.95,0.85,219,280,394,438,339
683,0.53,0.74,0.48,-6.77,-3.78,-3.42,220,278,388,432,337
684,0.52,0.7,0.53,10.07,-5.31,-2.75,215,283,391,435,338
685,0.49,0.7,0.52,-1.89,-4.76,-3.78,217,281,393,438,339
686,0.49,0.71,0.52,-0.24,-2.56,-2.01,234,283,393,436,341
687,0.5,0.71,0.53,-0.37,-3.54,-0.43,218,283,394,432,339
688,0.49,0.7,0.52,-1.28,-1.77,-0.85,218,282,390,441,339
689,0.51,0.71,0.52,1.53,-0.18,-1.1,218,284,391,444,337
690,0.52,0.71,0.5,1.4,-5.62,1.4,217,282,393,437,343
691,0.51,0.7,0.51,-0.12,-3.48,-2.26,218,282,394,446,341
692,0.5,0.7,0.51,1.04,-0.61,-1.1,218,283,391,433,341
693,0.52,0.7,0.52,-0.85,-1.53,-0.67,222,278,391,442,344
694,0.52,0.69,0.52,0.18,-2.56,-3.17,223,286,394,452,342
695,0.51,0.7,0.51,0.73,-2.75,-2.69,219,286,390,440,342
696,0.52,0.69,0.51,0.67,-2.99,-3.23,220,282,394,432,344
697,0.53,0.71,0.5,0.18,-4.46,-1.71,221,281,393,433,341
698,0.51,0.71,0.5,-1.83,-4.52,-3.11,213,286,396,438,342
699,0.5,0.69,0.5,0.06,-1.65,-1.1,216,283,393,433,346
700,0.51,0.69,0.5,-1.71,-0.92,-1.59,221,286,392,441,342
701,0.51,0.66,0.49,-4.39,-5.74,-0.18,223,289,391,435,343
702,0.52,0.64,0.5,-5.43,-3.48,-2.5,216,286,390,435,343
703,0.55,0.68,0.51,1.53,-2.08,-2.44,222,282,396,435,343
704,0.57,0.66,0.53,5.43,-3.6,-1.65,220,288,397,432,344
705,0.57,0.66,0.52,6.29,-2.26,0.37,220,280,395,438,346
706,0.58,0.66,0.54,0.12,-4.33,-3.17,222,284,395,437,343
707,0.58,0.64,0.52,3.85,-1.16,-0.85,220,285,390,433,344
708,0.61,0.6,0.51,3.97,-1.1,-5.8,219,287,395,438,344
709,0.54,0.64,0.52,4.7,-6.84,-2.81,223,285,395,436,347
710,0.53,0.69,0.53,1.16,-2.87,-3.11,219,288,390,438,346
711,0.59,0.72,0.51,2.32,-0.37,-10.8,221,287,391,441,343
712,0.55,0.7,0.53,3.91,-10.01,1.65,219,287,390,440,344
713,0.6,0.64,0.49,-5.19,-1.16,-5.98,225,286,391,439,345
714,0.64,0.69,0.49,4.76,0.0,-2.14,216,284,402,438,341
715,0.59,0.65,0.51,1.34,-7.02,-4.03,223,288,394,437,345
716,0.57,0.65,0.5,3.42,-3.54,-0.43,235,284,394,440,342
717,0.61,0.66,0.51,3.91,-5.13,-3.66,220,291,391,436,345
