,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
121,0.11,-0.96,0.28,5.55,-2.93,-2.32,224,249,210,460,311,14
122,0.12,-0.96,0.25,4.39,-4.03,-1.4,216,253,208,464,308,14
123,0.1,-0.96,0.26,1.1,-3.05,-4.46,218,252,207,458,313,14
124,0.1,-0.95,0.28,-0.43,-3.05,-3.36,231,250,210,461,305,14
125,0.1,-0.96,0.26,0.12,-2.5,-3.05,216,250,213,462,310,14
126,0.1,-0.96,0.26,-0.06,-2.69,-3.23,217,254,209,460,310,14
127,0.11,-0.96,0.25,-0.49,-1.28,-3.54,220,253,207,462,313,14
128,0.11,-0.96,0.26,-0.55,-3.05,-2.87,217,253,207,459,312,14
129,0.11,-0.97,0.25,0.61,-2.93,-2.81,224,251,210,463,313,14
130,0.11,-0.96,0.25,-1.22,-3.3,-2.14,218,251,208,460,308,14
131,0.11,-0.96,0.25,-0.12,-2.99,-2.32,218,252,210,461,311,14
132,0.11,-0.96,0.25,0.24,-2.93,-1.34,218,252,207,462,312,14
133,0.11,-0.97,0.26,-0.18,-2.62,-2.26,216,259,211,463,308,14
134,0.1,-0.96,0.26,0.85,-3.3,-2.14,218,248,210,459,310,14
135,0.1,-0.96,0.26,0.24,-1.95,-3.05,219,251,210,462,313,14
136,0.1,-0.96,0.26,1.89,-2.2,-1.95,218,252,209,456,313,14
137,0.09,-0.96,0.26,0.43,-2.87,-2.69,219,253,209,457,308,14
138,0.1,-0.95,0.27,7.26,-3.23,-9.09,216,252,210,459,310,14
139,0.19,-1.01,0.28,5.37,2.26,-8.97,218,252,208,455,310,14
140,0.1,-0.95,0.23,-4.64,0.18,0.61,214,250,211,460,310,14
141,0.06,-0.97,0.14,0.37,-6.29,0.43,219,252,208,458,308,14
142,0.14,-0.94,0.19,1.77,-16.17,-5.25,218,251,206,464,312,14
143,0.09,-0.96,0.27,6.29,5.92,-5.07,221,250,208,465,308,14
144,0.09,-0.97,0.28,-3.54,-3.17,-1.16,217,254,220,464,321,14
145,0.13,-0.98,0.24,3.23,-5.25,-8.85,218,254,211,461,313,14
146,0.2,-0.98,0.25,-8.0,-2.26,-3.91,217,254,207,464,311,14
147,0.16,-0.98,0.2,4.09,2.69,-0.31,219,253,209,459,311,14
148,0.1,-0.98,0.24,-5.68,-1.16,-3.23,220,252,215,455,311,14
149,0.12,-0.96,0.16,-1.28,-8.61,1.46,221,255,208,458,310,14
150,0.13,-0.96,0.18,3.85,-2.69,-5.19,217,255,212,463,315,14
151,0.1,-0.97,0.16,-4.39,0.24,-1.65,219,255,209,458,311,14
152,0.13,-0.99,0.24,2.93,1.34,-1.89,217,252,208,463,311,14
153,0.14,-0.98,0.16,4.94,-8.73,-0.43,217,252,212,460,313,14
154,0.09,-0.98,0.19,-2.5,0.37,6.04,216,249,212,460,313,14
155,0.14,-0.98,0.2,-5.55,-10.38,1.4,218,252,210,459,309,14
156,0.12,-0.98,0.15,3.6,6.41,-10.25,215,255,210,463,311,14
157,0.14,-0.99,0.21,0.31,2.69,-0.18,216,251,211,460,322,14
158,0.09,-0.96,0.17,1.71,-11.72,-14.28,223,252,210,463,311,14
159,0.07,-0.98,0.14,5.0,-8.73,3.05,217,252,210,460,312,14
160,0.16,-0.97,0.16,17.4,-3.36,-7.57,220,250,212,463,313,14
161,0.17,-0.97,0.3,14.95,-16.11,5.86,221,254,209,456,313,14
162,0.09,-0.95,0.34,-2.38,2.44,-5.49,218,255,209,459,308,14
163,0.12,-0.94,0.25,-1.89,1.59,0.49,220,252,210,456,311,14
164,0.06,-0.95,0.27,-1.28,-28.14,-2.62,220,255,211,460,315,14
165,0.04,-0.96,0.33,0.49,-6.1,-1.59,222,253,211,460,313,14
166,0.1,-0.96,0.29,-1.71,-5.13,-3.97,220,254,209,461,311,14
167,0.05,-0.96,0.31,-2.44,-3.05,-3.05,221,255,209,457,314,14
168,0.1,-0.96,0.25,-3.42,-7.32,-1.22,220,256,210,460,313,14
169,0.01,-0.93,0.26,2.69,0.0,3.54,220,252,210,458,313,14
170,0.01,-0.98,0.22,-14.65,0.43,-8.36,218,253,209,456,303,14
171,0.03,-0.97,0.17,5.98,-7.2,-2.38,217,253,208,460,314,14
172,0.01,-0.98,0.17,-0.61,-4.21,-4.46,217,255,208,460,313,14
173,0.03,-0.98,0.2,-3.66,-8.3,-4.33,220,251,211,460,311,14
174,0.05,-1.0,0.23,3.48,-6.71,-0.18,216,253,210,458,310,14
175,0.05,-0.97,0.21,1.22,-4.21,-4.09,222,253,210,462,312,14
176,0.04,-0.97,0.21,-0.18,-3.66,-3.78,216,252,212,463,312,14
177,0.05,-0.98,0.21,-0.24,-3.3,-2.32,217,257,208,464,308,14
178,0.05,-0.99,0.19,0.85,-1.77,-2.87,218,253,212,460,309,14
179,0.04,-0.97,0.22,-1.59,-3.72,-2.69,216,254,208,464,312,14
180,0.03,-0.98,0.23,1.4,-2.5,-1.34,221,254,213,458,311,14
181,0.04,-0.98,0.21,1.53,-1.22,-2.14,216,253,212,461,313,14
182,0.04,-0.97,0.25,2.93,-4.39,0.49,220,256,208,465,312,14
183,-0.01,-0.95,0.25,18.07,3.66,-6.41,220,254,210,465,312,14
184,-0.04,-0.93,0.32,7.02,10.19,17.52,227,253,212,458,312,14
185,-0.2,-0.91,0.37,-1.95,10.38,11.17,219,256,222,461,313,14
186,-0.16,-0.94,0.28,5.68,-9.83,0.85,219,255,212,462,313,14
187,-0.11,-0.93,0.18,-20.94,-6.53,-15.99,214,252,210,460,312,14
188,-0.04,-0.98,0.17,-17.27,2.62,2.75,217,255,211,466,310,14
189,-0.05,-1.0,0.13,5.13,-7.93,-6.84,219,256,209,462,312,14
190,-0.02,-0.99,0.13,-2.01,-9.95,-5.19,226,254,210,457,312,14
191,0.02,-0.99,0.11,-1.04,-5.19,-3.36,222,255,211,462,312,14
192,-0.04,-0.99,0.17,-3.85,-4.7,-9.03,221,256,212,462,313,14
193,0.0,-1.0,0.14,4.88,-2.01,-3.66,222,252,213,461,310,14
194,-0.03,-0.97,0.12,-2.2,3.85,-7.81,219,254,213,465,305,14
195,0.06,-1.0,0.11,2.75,-2.2,-2.62,219,256,213,462,313,14
196,0.01,-0.99,0.15,2.93,-2.14,-2.26,219,253,213,464,314,14
197,0.02,-0.99,0.12,-0.24,-4.15,-2.56,220,254,211,461,313,14
198,0.02,-0.99,0.13,0.92,-1.95,-2.99,220,256,208,466,313,14
199,0.02,-0.99,0.14,0.06,-3.36,-2.32,220,253,213,466,314,14
200,0.02,-0.99,0.15,2.01,-2.32,-2.56,221,255,214,460,314,14
201,0.01,-0.99,0.13,-0.43,-4.76,-2.5,221,252,209,462,316,14
202,0.01,-0.99,0.12,-0.18,-3.17,-2.99,220,256,208,463,314,14
203,0.02,-0.99,0.14,-0.18,-2.56,-2.38,244,256,214,457,317,14
204,0.02,-0.99,0.14,-0.24,-2.81,-2.75,222,257,211,465,313,14
205,0.01,-0.99,0.14,0.12,-2.44,-2.62,220,257,208,466,315,14
206,0.01,-0.99,0.13,1.34,-3.42,-2.32,229,254,213,456,313,14
207,0.02,-0.99,0.15,2.08,-3.48,-2.69,222,252,213,462,313,14
208,0.02,-0.99,0.16,0.67,-3.85,-2.44,220,257,213,459,315,14
209,0.02,-0.99,0.15,0.92,-3.05,-2.75,221,255,218,465,314,14
210,0.02,-0.99,0.16,0.79,-3.6,-2.62,222,254,210,465,315,14
211,0.03,-0.99,0.18,0.79,-3.42,-2.08,223,258,213,463,311,14
212,0.02,-0.98,0.17,0.85,-2.08,-2.26,223,252,213,462,311,14
213,0.02,-0.99,0.16,0.0,-2.75,-2.44,222,257,212,457,314,14
214,0.02,-0.99,0.16,0.73,-2.87,-2.99,221,257,209,467,315,14
215,0.03,-0.98,0.15,0.79,0.12,-4.52,220,252,210,466,312,14
216,0.03,-0.99,0.17,0.61,-2.99,-2.87,220,256,213,466,315,14
217,0.04,-0.99,0.16,0.24,-2.75,-2.69,220,254,211,457,315,14
218,0.02,-0.98,0.15,-1.59,-3.97,-2.75,223,252,214,460,314,14
219,0.04,-0.99,0.13,0.61,-3.11,-3.17,221,257,213,457,314,14
220,0.02,-0.99,0.14,2.87,-2.75,-2.44,221,256,213,466,314,14
221,0.03,-0.99,0.15,1.34,-2.62,-2.26,221,256,210,466,316,14
222,0.02,-0.98,0.14,0.24,-1.59,-2.99,222,255,212,461,314,14
223,0.02,-0.99,0.14,-2.87,-0.37,-8.06,223,255,209,466,315,14
224,0.06,-0.99,0.12,-1.04,-3.78,-2.2,221,256,213,462,314,14
225,0.04,-0.98,0.12,0.73,-2.32,-2.26,221,254,208,464,314,14
226,0.05,-0.99,0.12,1.65,-2.87,-2.38,220,256,211,475,313,14
227,0.05,-0.99,0.13,0.92,-2.81,-1.53,222,256,211,459,312,14
228,0.05,-0.99,0.14,0.92,-3.42,-2.5,220,252,208,467,313,14
229,0.04,-0.99,0.14,0.98,-3.78,-2.38,222,253,214,462,312,14
230,0.04,-0.99,0.14,0.49,-3.11,-2.56,216,255,210,466,312,14
231,0.05,-0.99,0.13,0.37,-3.54,-2.5,229,258,215,464,313,14
