,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
162,0.92,-0.41,0.1,3.17,0.18,-1.16,231,267,206,465,313,16
163,0.91,-0.41,0.09,-1.53,-1.89,-2.08,231,271,210,468,314,16
164,0.91,-0.41,0.11,3.36,-1.22,-2.26,233,271,211,465,314,16
165,0.92,-0.41,0.1,8.85,0.67,-2.81,233,267,207,468,312,16
166,0.88,-0.43,0.14,-3.48,-3.91,0.92,232,268,211,471,312,16
167,0.9,-0.43,0.15,-0.18,-12.33,-0.61,229,268,211,470,315,16
168,0.87,-0.43,0.07,-7.39,-8.3,0.43,228,269,210,467,314,16
169,0.94,-0.44,0.09,13.24,6.65,-2.81,228,268,206,467,314,16
170,0.84,-0.48,0.13,2.75,-8.3,6.65,231,267,209,462,311,16
171,0.9,-0.45,0.13,0.55,-1.16,-1.95,232,271,211,471,312,16
172,0.84,-0.47,0.12,-4.76,-3.85,-2.75,231,265,208,466,312,16
173,0.82,-0.49,0.13,-4.64,-6.47,0.55,230,267,210,467,312,16
174,0.88,-0.46,0.11,-2.87,-2.75,-5.68,230,267,213,471,311,16
175,0.89,-0.47,0.08,-0.73,-3.72,-5.37,234,270,214,467,320,16
176,0.88,-0.46,0.09,-0.67,-4.15,-2.38,230,268,210,466,309,16
177,0.88,-0.47,0.07,-0.12,-3.78,-4.64,232,268,210,467,310,16
178,0.89,-0.46,0.07,-0.06,-3.42,-2.5,226,275,212,471,310,16
179,0.88,-0.47,0.07,1.28,-2.5,-3.17,230,270,209,468,313,16
180,0.88,-0.47,0.07,-0.43,-3.17,-2.93,230,271,212,465,305,16
181,0.88,-0.47,0.06,-0.12,-2.99,-2.75,228,268,211,471,310,16
182,0.88,-0.46,0.07,0.92,-2.56,-3.17,231,266,210,467,313,16
183,0.89,-0.46,0.07,0.24,-3.17,-2.69,231,269,214,467,313,16
184,0.88,-0.46,0.07,0.0,-3.23,-2.99,232,271,212,468,314,16
185,0.88,-0.46,0.07,0.92,-3.3,-2.14,232,271,209,468,313,16
186,0.88,-0.47,0.07,-0.12,-3.42,-2.93,232,267,210,466,312,16
187,0.89,-0.46,0.07,-0.37,-3.3,-2.81,233,266,209,468,311,16
188,0.88,-0.46,0.07,-0.98,-1.95,-5.37,233,268,213,463,313,16
189,0.9,-0.46,0.08,0.0,-2.38,-3.05,231,271,212,467,312,16
190,0.89,-0.46,0.06,0.43,-2.38,-2.75,231,265,213,462,315,16
191,0.89,-0.45,0.07,0.37,-2.62,-2.14,232,271,212,470,313,16
192,0.89,-0.46,0.07,0.18,-2.75,-2.87,234,268,215,467,313,16
193,0.89,-0.46,0.07,0.61,-2.5,-2.93,230,270,212,468,309,16
194,0.89,-0.45,0.08,0.18,-2.87,-2.32,234,271,211,471,312,16
195,0.89,-0.46,0.07,0.12,-2.26,-3.05,231,268,210,471,317,16
196,0.89,-0.45,0.08,0.43,-2.81,-2.5,232,278,211,471,310,16
197,0.89,-0.46,0.07,0.12,-2.99,-2.5,231,278,211,469,315,16
198,0.89,-0.46,0.07,0.0,-3.42,-2.93,234,269,212,467,312,16
199,0.89,-0.46,0.07,0.43,-2.44,-2.26,228,269,213,469,314,16
200,0.9,-0.45,0.09,0.24,-1.83,-2.81,231,270,214,469,314,16
201,0.89,-0.46,0.09,-0.31,-2.75,-2.62,232,271,208,468,315,16
202,0.89,-0.46,0.08,-0.18,-3.85,-2.87,229,268,213,471,314,16
203,0.89,-0.45,0.07,0.31,-3.66,-2.14,227,271,212,462,314,16
204,0.89,-0.46,0.08,0.31,-2.44,-2.93,235,272,210,471,311,16
205,0.89,-0.45,0.08,1.16,-2.81,-2.56,229,269,217,469,313,16
206,0.89,-0.45,0.08,-0.06,-3.05,-2.62,234,270,212,471,312,16
207,0.89,-0.45,0.08,1.22,-3.11,-2.93,231,267,212,469,314,16
208,0.89,-0.45,0.1,0.67,-2.81,-2.75,232,268,209,473,313,16
209,0.89,-0.45,0.08,-0.73,-2.87,-2.81,231,270,212,467,314,16
210,0.89,-0.45,0.09,0.67,-1.95,-2.87,230,268,213,472,315,16
211,0.88,-0.46,0.09,0.43,-3.42,-2.56,231,270,211,468,315,16
212,0.89,-0.45,0.08,-1.16,-3.36,-2.5,240,269,214,468,314,16
213,0.9,-0.45,0.08,0.24,-3.97,-2.56,232,269,213,470,310,16
214,0.89,-0.45,0.08,0.55,-2.99,-3.23,234,271,214,464,315,16
215,0.89,-0.45,0.08,0.0,-2.75,-2.93,230,266,211,467,312,16
216,0.89,-0.45,0.09,1.65,-2.87,-2.38,233,268,212,469,314,16
217,0.89,-0.45,0.08,0.49,-2.93,-3.05,234,267,210,468,313,16
218,0.9,-0.45,0.08,1.53,-2.87,-3.17,231,269,211,472,312,16
219,0.89,-0.45,0.08,-0.37,-3.11,-2.08,232,265,214,465,313,16
220,0.89,-0.45,0.09,-0.31,-3.48,-2.38,231,265,214,470,312,16
221,0.89,-0.45,0.08,0.0,-3.11,-2.56,232,270,215,468,309,16
222,0.89,-0.44,0.08,0.55,-2.99,-2.08,230,270,214,466,312,16
223,0.89,-0.45,0.08,0.92,-3.36,-2.38,233,270,212,468,311,16
224,0.89,-0.46,0.08,0.98,-2.56,-2.87,229,271,211,465,312,16
225,0.9,-0.44,0.09,0.79,-2.2,-3.66,233,268,215,468,312,16
226,0.89,-0.46,0.08,1.16,-2.99,-3.11,231,267,226,467,312,16
227,0.89,-0.45,0.08,0.73,-2.38,-3.05,240,270,213,468,311,16
228,0.89,-0.45,0.09,0.0,-3.48,-3.05,231,270,207,467,312,16
229,0.9,-0.44,0.08,-0.18,-2.87,-2.75,233,269,214,462,312,16
230,0.9,-0.45,0.08,-0.18,-2.81,-2.26,234,272,214,468,314,16
231,0.89,-0.45,0.09,-0.24,-3.42,-1.71,235,268,210,472,310,16
232,0.9,-0.44,0.08,-0.73,-3.05,-2.81,237,269,211,462,313,16
233,0.89,-0.45,0.08,-0.24,-2.75,-2.81,234,271,210,468,313,16
234,0.91,-0.47,0.09,0.43,-2.93,-2.99,233,269,213,468,313,16
235,0.88,-0.44,0.07,1.4,-2.56,-1.4,233,271,211,468,318,16
236,0.89,-0.45,0.09,1.28,-2.38,-2.87,232,269,210,474,311,16
237,0.89,-0.45,0.09,1.46,-2.81,-2.69,231,269,214,468,311,16
238,0.9,-0.44,0.08,0.43,-2.81,-2.32,231,269,211,464,314,16
239,0.89,-0.44,0.08,-0.06,-2.75,-2.38,234,269,215,471,312,16
240,0.89,-0.45,0.08,0.49,-3.3,-2.56,230,269,211,463,309,16
241,0.9,-0.44,0.09,1.4,-4.64,-3.42,231,271,210,467,311,16
