,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
240,0.14,0.77,0.65,-0.55,-5.62,2.26,231,307,387,466,340,21
241,0.17,0.76,0.65,1.34,-2.32,-4.03,234,311,388,459,339,21
242,0.18,0.75,0.65,0.37,-2.56,-4.27,234,310,390,454,340,21
243,0.16,0.77,0.65,-1.34,1.28,-4.39,235,308,387,462,342,21
244,0.15,0.75,0.66,0.98,-4.15,-2.87,235,306,389,455,337,21
245,0.16,0.75,0.65,0.85,-3.17,-3.6,234,306,389,459,337,21
246,0.15,0.72,0.65,1.16,-5.49,-3.91,231,306,386,459,338,21
247,0.14,0.74,0.65,-0.61,-2.5,-3.54,235,312,388,460,342,21
248,0.16,0.75,0.67,-2.56,-3.42,-4.33,234,305,389,458,338,21
249,0.13,0.74,0.66,-1.04,-0.06,-3.97,234,308,387,458,335,21
250,0.13,0.74,0.66,2.38,-3.6,-1.95,236,308,388,459,341,21
251,0.15,0.75,0.66,2.87,-3.36,-2.26,233,307,389,460,336,21
252,0.13,0.75,0.65,-0.24,-2.62,-2.26,232,306,390,458,341,21
253,0.13,0.74,0.65,-1.46,-4.64,1.59,233,307,390,459,339,21
254,0.15,0.72,0.67,-2.32,-2.38,-0.24,242,305,390,461,338,21
255,0.14,0.75,0.66,-0.49,-0.98,-3.6,232,306,383,462,339,21
256,0.14,0.75,0.67,0.73,-2.26,-1.22,233,310,387,458,341,21
257,0.14,0.75,0.66,0.85,-2.32,-3.42,235,309,386,459,341,21
258,0.12,0.75,0.67,-0.55,-2.75,-0.79,230,305,389,453,338,21
259,0.13,0.75,0.66,1.77,-3.17,-0.31,231,304,387,454,337,21
260,0.11,0.75,0.66,1.34,0.0,-6.41,233,302,390,457,339,21
261,0.12,0.75,0.65,-0.12,-3.17,-1.34,234,306,389,463,335,21
262,0.1,0.74,0.66,-0.79,-2.81,-2.2,230,308,388,461,339,21
263,0.13,0.75,0.66,0.55,-3.23,-0.85,231,307,387,456,339,21
264,0.14,0.74,0.65,1.95,-3.17,-3.17,234,310,389,460,342,21
265,0.13,0.74,0.66,0.55,-2.81,-3.85,232,307,388,459,341,21
266,0.13,0.75,0.66,1.1,-2.62,-3.3,234,309,388,458,342,21
267,0.12,0.75,0.66,-0.12,-4.64,-3.11,232,306,389,460,339,21
268,0.19,0.74,0.63,1.4,-3.3,0.67,233,309,382,459,339,21
269,0.21,0.74,0.64,-0.06,-2.38,-6.16,233,307,392,461,337,21
270,0.19,0.76,0.64,1.22,-5.19,-0.79,235,308,388,471,340,21
271,0.22,0.74,0.64,1.71,-3.78,-1.46,234,307,389,463,340,21
272,0.2,0.74,0.64,0.79,-3.3,-2.26,234,307,388,468,342,21
273,0.2,0.74,0.63,-2.62,2.44,-10.62,230,308,383,459,341,21
274,0.17,0.75,0.65,0.0,5.37,-12.51,231,305,388,459,340,21
275,0.14,0.74,0.65,-1.59,-1.1,-5.86,233,307,392,463,340,21
276,0.11,0.74,0.66,1.1,-3.11,-2.93,232,308,389,459,339,21
277,0.12,0.75,0.66,-0.73,-2.14,-1.28,230,308,385,463,338,21
278,0.11,0.72,0.66,-1.34,-6.77,2.44,232,309,387,464,342,21
279,0.13,0.76,0.66,1.28,-1.04,-4.46,232,322,388,463,341,21
280,0.11,0.77,0.65,-1.22,-2.5,-3.85,232,308,387,460,337,21
281,0.09,0.74,0.66,-1.4,-2.08,-2.69,234,309,388,457,341,21
