,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
236,0.96,-0.24,0.04,1.46,-6.53,1.83,237,476,395,471,292,11
237,0.99,-0.25,0.0,-0.73,-4.76,0.0,214,474,396,477,296,11
238,0.9,-0.37,-0.01,4.76,-13.06,16.91,214,475,393,478,294,11
239,0.92,-0.42,-0.11,6.29,5.86,-1.59,218,472,394,479,294,11
240,0.84,-0.44,0.02,-17.03,-6.9,-9.16,217,475,399,475,292,11
241,0.92,-0.37,-0.01,-2.44,-1.65,-2.5,215,475,397,475,293,11
242,0.94,-0.36,-0.03,1.65,-2.38,-4.52,216,475,398,475,297,11
243,0.92,-0.37,-0.03,-0.43,-2.62,-2.75,211,474,396,478,293,11
244,0.93,-0.36,-0.02,8.18,-8.18,3.66,217,475,397,477,295,11
245,0.91,-0.4,-0.02,10.56,-16.78,3.78,215,476,397,478,296,11
246,0.97,-0.4,-0.02,-9.4,10.99,-18.37,216,473,396,473,295,11
247,0.88,-0.36,-0.09,-6.84,0.79,-14.47,216,471,396,475,290,11
248,1.08,-0.22,-0.17,0.24,-1.16,-14.1,220,472,397,486,294,11
249,1.08,-0.11,-0.06,-5.98,1.89,-16.72,215,475,396,476,296,11
250,1.0,-0.22,-0.02,-1.1,0.31,-16.85,222,477,396,475,297,11
251,0.97,-0.18,-0.07,-11.84,-1.04,-5.92,215,473,397,473,297,11
252,1.33,-0.04,-0.16,-5.07,33.26,-38.88,219,471,396,472,294,11
253,0.86,-0.18,0.17,1.65,-38.39,32.84,218,474,397,477,293,11
254,0.93,-0.38,-0.28,-10.5,-28.44,21.91,205,476,398,471,294,11
255,1.06,-1.04,0.14,33.14,2.14,-32.65,215,475,394,476,293,11
256,0.86,-0.39,-0.25,-5.43,-16.54,9.34,217,472,393,478,295,11
257,0.9,-0.31,-0.12,-8.85,13.67,-1.83,213,476,396,475,295,11
258,0.89,-0.38,-0.3,-17.88,12.94,-20.57,212,474,401,472,295,11
259,0.93,-0.29,-0.13,30.58,-32.35,1.28,213,471,398,470,293,11
260,1.07,-0.23,-0.09,-33.33,19.17,-3.05,215,476,397,478,295,11
261,0.7,-0.27,0.35,-51.94,83.5,-35.1,219,477,395,475,295,11
262,0.7,-0.29,0.36,-46.26,112.0,-63.54,220,475,393,473,294,11
263,0.96,-0.28,0.18,2.99,-5.31,-1.46,219,481,391,477,295,11
264,0.97,-0.32,0.14,9.95,-22.16,9.22,218,475,397,476,293,11
265,0.79,-0.26,0.43,23.5,-14.83,15.81,208,477,396,478,294,11
266,0.99,-0.26,0.25,46.63,18.43,-6.59,220,476,397,478,295,11
267,0.94,-0.26,0.38,15.32,-15.63,18.62,212,474,396,478,295,11
