,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb,number
200,-0.01,-1.0,0.0,-0.98,-6.84,-4.82,422,301,244,471,316,24
201,-0.0,-0.99,-0.03,1.65,-3.66,-1.53,422,297,250,471,314,24
202,-0.01,-0.99,-0.01,1.59,-4.27,-1.53,423,298,246,464,317,24
203,-0.01,-1.0,0.01,-0.55,-3.72,-1.71,422,299,246,469,316,24
204,-0.02,-0.99,-0.01,-0.06,-1.22,-2.93,423,300,248,468,316,24
205,-0.04,-0.99,0.01,1.59,-4.94,0.37,421,298,246,467,316,24
206,-0.02,-1.0,0.0,-0.61,-3.72,-2.26,440,293,245,472,318,24
207,-0.03,-0.99,0.0,0.06,-2.81,-1.77,419,298,250,468,316,24
208,-0.02,-0.99,0.0,0.67,-3.48,-1.89,426,298,245,475,319,24
209,-0.03,-1.01,0.08,-10.38,4.7,-2.62,422,299,246,464,317,24
210,-0.04,-1.0,0.05,2.08,2.5,0.92,422,298,248,472,316,24
211,-0.08,-0.98,-0.0,13.98,18.37,5.31,420,299,248,474,317,24
212,-0.13,-0.97,-0.04,12.88,29.48,-2.32,418,297,249,471,315,24
213,-0.04,-1.01,0.1,4.88,0.79,0.98,423,300,244,463,316,24
214,-0.04,-0.99,0.03,-0.37,-16.42,-8.0,444,301,248,468,312,24
215,-0.03,-1.01,0.07,-9.7,6.41,-22.22,422,301,246,469,318,24
216,0.03,-1.0,0.04,5.13,2.99,-3.23,420,299,243,473,315,24
217,-0.1,-0.94,-0.16,-1.34,4.82,10.31,422,298,250,465,314,24
218,-0.12,-0.99,0.11,6.84,-13.43,9.09,423,301,249,469,316,24
219,-0.01,-1.01,0.08,-0.24,-7.45,-5.37,424,298,249,468,317,24
220,-0.0,-0.98,-0.01,7.08,-17.64,-15.26,424,297,247,463,316,24
221,0.19,-1.01,0.22,-32.65,23.32,-18.43,424,301,249,467,320,24
222,0.13,-1.0,-0.07,20.57,-11.29,16.05,424,299,246,466,317,24
223,0.02,-1.0,-0.09,4.21,-14.77,2.2,421,299,242,467,320,24
224,-0.04,-0.98,-0.03,-11.66,-12.45,-14.4,425,299,248,469,319,24
225,0.14,-0.99,-0.08,9.52,-1.04,-6.77,423,298,251,468,320,24
226,0.03,-1.0,0.06,10.68,9.95,3.42,424,294,249,472,317,24
227,0.07,-1.0,0.08,2.44,2.44,-8.12,423,299,247,468,323,24
228,0.05,-0.97,0.02,-1.59,-1.4,-5.74,424,299,248,466,317,24
229,-0.01,-0.97,0.09,-1.46,-2.69,5.43,425,298,247,470,316,24
230,-0.03,-0.99,0.08,3.11,-2.62,-4.94,419,300,248,463,317,24
231,0.06,-1.0,0.1,-4.46,1.59,-10.62,425,298,251,471,318,24
232,0.06,-0.99,0.06,-1.46,-4.94,-2.99,420,295,246,462,320,24
233,0.07,-0.99,0.06,6.77,-9.77,-3.36,423,301,248,472,318,24
234,0.08,-1.0,0.14,14.83,-0.61,-11.05,423,298,249,467,319,24
235,0.08,-1.01,0.12,-11.96,-5.13,-1.16,422,301,249,469,319,24
236,0.11,-0.99,0.13,1.77,-2.08,-0.31,423,301,246,468,321,24
