,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
113,0.83,-0.3,0.48,1.04,-2.38,-0.67,338,453,419,476,255
114,0.87,-0.31,0.45,-2.32,-4.94,-0.98,339,449,422,475,255
115,0.81,-0.35,0.48,2.81,-0.18,1.22,336,454,418,474,247
116,0.84,-0.35,0.46,2.99,-3.66,-4.27,336,454,422,479,250
117,0.84,-0.34,0.46,0.0,-3.17,-2.2,340,454,419,478,253
118,0.82,-0.35,0.46,0.79,-3.05,-2.99,339,456,420,474,252
119,0.83,-0.34,0.47,1.28,-3.6,-3.17,339,455,419,477,252
120,0.83,-0.34,0.47,1.4,-3.3,-2.93,339,452,423,476,259
121,0.83,-0.34,0.46,0.43,-2.56,-3.54,347,455,419,474,250
122,0.84,-0.33,0.47,-0.55,-2.56,-2.01,338,452,420,477,253
123,0.83,-0.34,0.46,0.98,-3.3,-2.62,340,454,416,476,255
124,0.84,-0.33,0.46,0.73,-3.42,-2.5,339,454,420,473,251
125,0.83,-0.34,0.45,-1.22,-2.69,-2.32,340,456,423,475,254
126,0.84,-0.35,0.45,1.34,-2.69,-1.83,337,454,421,475,249
127,0.83,-0.33,0.47,0.79,-2.87,-2.93,337,452,420,475,255
128,0.84,-0.34,0.46,1.34,-3.6,-3.6,335,453,422,474,252
129,0.85,-0.33,0.45,0.18,-2.81,-3.05,339,457,422,476,250
130,0.83,-0.32,0.47,-0.31,-2.81,-2.93,335,452,420,479,251
131,0.84,-0.32,0.46,1.28,-2.99,-2.56,341,471,421,475,252
132,0.84,-0.33,0.45,0.0,-3.05,-2.81,342,454,421,477,251
133,0.84,-0.34,0.44,0.55,-2.56,-2.44,341,450,423,473,251
134,0.83,-0.34,0.45,2.81,-12.82,4.39,342,456,422,477,251
135,0.84,-0.31,0.46,0.98,-3.91,-3.23,340,450,421,479,251
136,0.83,-0.35,0.43,-1.16,-3.11,-0.85,339,453,420,477,255
137,0.84,-0.33,0.46,0.12,-2.93,-2.38,340,456,417,472,255
138,0.84,-0.32,0.46,0.85,-3.23,-3.17,351,454,420,476,254
139,0.84,-0.33,0.45,-1.16,-2.87,-3.42,341,455,423,478,253
140,0.83,-0.32,0.46,0.37,-3.23,-2.08,338,456,431,476,250
141,0.84,-0.33,0.46,0.79,-2.62,-2.32,342,455,421,474,255
142,0.84,-0.33,0.45,-1.71,-3.78,-3.11,340,455,417,479,250
143,0.84,-0.33,0.45,-1.22,-3.17,-2.87,339,454,420,479,254
144,0.84,-0.33,0.46,1.22,-2.93,-3.3,336,454,420,477,253
145,0.87,-0.32,0.45,0.67,-3.05,-2.69,338,456,421,481,252
146,0.85,-0.32,0.45,0.61,-2.38,-2.08,338,449,421,473,251
147,0.84,-0.32,0.46,-0.31,-3.11,-2.14,345,456,420,475,254
148,0.86,-0.32,0.44,-0.37,-1.95,-1.83,338,452,420,472,252
149,0.84,-0.32,0.45,-0.31,-2.93,-1.95,336,457,421,473,252
150,0.84,-0.33,0.44,-1.1,-4.03,-2.38,337,455,417,476,253
151,0.85,-0.32,0.44,1.22,-1.95,-2.01,339,458,418,476,251
152,0.86,-0.32,0.44,-0.92,-2.56,-2.26,338,457,421,472,255
153,0.83,-0.33,0.45,1.1,-2.62,-3.66,336,453,419,475,255
154,0.84,-0.32,0.46,0.31,-3.54,-3.05,340,457,420,476,257
155,0.85,-0.33,0.43,-1.34,-4.09,-1.95,340,465,417,477,250
156,0.84,-0.34,0.44,-0.43,-2.26,-3.05,337,456,419,480,252
157,0.84,-0.34,0.44,2.2,-4.7,-3.36,340,457,420,475,255
158,0.84,-0.32,0.45,1.28,-2.2,-2.99,340,454,419,478,253
159,0.84,-0.33,0.44,0.12,-3.54,-1.77,338,448,420,475,252
160,0.86,-0.32,0.44,-0.55,-2.69,-2.32,340,452,421,478,256
161,0.84,-0.33,0.44,-0.12,-3.36,-1.89,338,449,420,479,250
162,0.85,-0.33,0.44,1.77,-2.75,-2.62,345,451,420,473,253
163,0.85,-0.32,0.44,1.16,-2.69,-2.75,340,453,422,477,256
164,0.84,-0.32,0.45,1.28,-2.38,-3.05,341,453,420,475,253
165,0.84,-0.33,0.44,-0.49,-2.5,-2.75,338,453,422,475,254
166,0.87,-0.32,0.41,-1.65,-2.08,-2.93,338,454,422,493,254
167,0.85,-0.32,0.44,0.61,-3.3,-1.53,342,450,423,475,254
168,0.8,-0.32,0.46,-2.26,-16.66,-1.46,339,457,424,473,251
169,0.87,-0.32,0.4,-1.4,-1.95,-3.48,338,469,422,471,251
170,0.88,-0.32,0.39,-0.37,-3.91,-2.26,339,454,419,475,255
171,0.88,-0.31,0.39,0.18,-3.3,-1.28,339,463,418,476,254
172,0.89,-0.3,0.4,-0.37,-2.38,-2.01,341,456,421,474,257
173,0.86,-0.32,0.4,0.79,-2.56,-2.5,342,453,424,478,254
174,0.86,-0.32,0.39,0.79,-2.99,-1.83,339,453,422,471,254
175,0.88,-0.32,0.39,-1.22,-2.32,-2.99,340,451,424,475,257
176,0.87,-0.31,0.4,1.28,-2.87,-2.26,340,457,421,475,256
177,0.87,-0.31,0.4,3.23,-3.36,-2.99,338,451,419,475,252
178,0.86,-0.32,0.4,-0.43,-3.05,-2.75,340,453,429,473,253
179,0.87,-0.31,0.4,0.85,-2.62,-2.81,340,452,417,479,250
180,0.89,-0.3,0.4,2.26,-4.09,-1.4,341,452,420,472,255
181,0.86,-0.3,0.41,0.92,-3.11,-3.05,339,449,420,478,256
182,0.87,-0.3,0.42,0.92,-2.62,-2.69,337,456,432,473,255
183,0.87,-0.31,0.4,0.61,-3.05,-2.62,338,451,423,476,267
184,0.87,-0.31,0.41,1.53,-2.81,-3.54,338,451,421,471,254
185,0.87,-0.3,0.41,0.31,-2.87,-1.95,340,453,422,474,257
186,0.86,-0.31,0.41,2.32,-3.11,-2.2,341,454,423,474,257
187,0.88,-0.3,0.41,1.4,-2.5,-2.26,340,453,422,472,257
188,0.87,-0.3,0.41,-0.61,-2.56,-2.01,339,457,416,475,255
189,0.84,-0.31,0.43,3.23,-1.83,-2.26,343,449,421,474,257
190,0.85,-0.3,0.42,1.65,-3.85,-4.03,339,454,422,477,254
191,0.88,-0.28,0.42,0.0,-3.17,-2.69,339,448,423,474,255
192,0.86,-0.29,0.42,-0.49,-3.36,-1.22,338,446,421,476,255
193,0.89,-0.29,0.41,0.24,-2.87,-2.69,340,452,418,475,255
194,0.87,-0.31,0.4,-0.06,-3.42,-1.77,336,456,418,474,255
195,0.87,-0.29,0.42,0.73,-2.87,-2.99,337,452,419,472,258
196,0.88,-0.29,0.42,-0.06,-2.2,-3.91,340,452,419,473,255
197,0.86,-0.28,0.44,0.49,-2.62,-2.2,340,448,417,473,255
198,0.87,-0.3,0.42,-1.71,-4.21,-4.03,338,452,420,474,258
199,0.87,-0.3,0.41,1.04,-2.69,-3.48,339,446,417,476,258
200,0.86,-0.3,0.42,1.4,-3.3,-3.11,336,451,422,477,256
201,0.87,-0.3,0.41,2.5,-1.77,-2.01,341,452,422,471,260
202,0.88,-0.29,0.42,-0.55,-3.6,-2.38,339,446,419,472,257
203,0.88,-0.29,0.42,1.28,-3.72,-3.66,339,451,421,476,252
204,0.87,-0.3,0.42,0.61,-3.05,-3.3,339,449,420,477,257
205,0.87,-0.3,0.42,0.67,-3.42,-3.23,335,455,420,473,260
206,0.87,-0.3,0.41,0.73,-2.69,-3.05,340,446,423,474,259
207,0.87,-0.29,0.42,1.1,-3.48,-2.75,340,447,420,472,255
208,0.88,-0.29,0.43,4.21,-2.81,-2.56,340,455,419,473,258
209,0.86,-0.29,0.44,0.12,-3.3,-2.44,341,452,422,473,260
210,0.86,-0.29,0.44,1.83,-3.42,-2.38,341,455,421,471,261
211,0.87,-0.28,0.43,1.59,-3.42,-3.23,343,456,420,474,266
212,0.87,-0.28,0.43,1.1,-2.2,-2.5,338,462,421,475,259
213,0.87,-0.28,0.43,-0.73,-3.85,-2.75,337,461,414,473,254
214,0.88,-0.28,0.43,1.46,-3.66,-1.95,340,456,425,474,262
215,0.87,-0.29,0.42,1.1,-3.36,-3.23,337,458,424,477,258
216,0.86,-0.29,0.43,2.2,-2.99,-2.62,339,453,420,475,260
217,0.87,-0.29,0.42,2.69,-3.42,-2.38,344,452,423,473,258
218,0.87,-0.29,0.42,2.93,-4.64,0.18,336,456,433,476,262
219,0.87,-0.29,0.42,-2.08,-3.17,-2.81,340,467,419,475,259
220,0.86,-0.29,0.42,2.08,-2.56,-2.5,341,457,419,474,264
221,0.87,-0.28,0.43,2.69,-3.48,-2.32,342,455,420,473,262
222,0.87,-0.28,0.42,0.37,-3.6,-3.36,343,455,416,477,261
223,0.87,-0.26,0.43,1.4,-3.17,-3.11,345,460,421,479,261
224,0.88,-0.26,0.43,2.01,-4.33,-3.6,342,459,420,474,252
225,0.89,-0.25,0.44,-1.04,-6.04,-4.33,341,455,417,476,262
226,0.88,-0.26,0.43,3.72,-1.77,-2.5,343,456,423,474,264
227,0.88,-0.27,0.43,0.31,-3.17,-2.81,343,454,430,473,264
228,0.89,-0.24,0.44,2.08,-2.93,-2.01,342,455,420,475,262
229,0.9,-0.26,0.42,-1.28,-2.99,-2.62,341,456,420,474,263
230,0.89,-0.26,0.43,1.83,-3.72,-3.97,342,456,420,470,263
231,0.89,-0.25,0.43,1.89,-4.33,-2.75,342,455,420,476,264
232,0.87,-0.26,0.43,-0.18,-3.05,-2.56,341,456,421,474,264
233,0.89,-0.26,0.42,2.14,-2.69,-3.3,342,456,423,474,263
234,0.89,-0.26,0.43,-0.12,-3.17,-2.62,341,459,418,475,263
235,0.87,-0.26,0.43,-0.43,-2.56,-1.95,340,455,437,476,262
236,0.88,-0.27,0.42,0.67,-2.81,-3.42,342,458,419,475,263
237,0.87,-0.26,0.43,0.79,-2.87,-2.87,342,453,421,472,264
238,0.88,-0.26,0.43,0.79,-3.05,-1.71,341,459,416,471,265
239,0.88,-0.26,0.43,-0.49,-2.26,-2.5,341,452,422,475,263
240,0.91,-0.23,0.46,-11.41,-2.38,2.81,349,455,417,471,263
241,0.89,-0.27,0.44,1.34,-2.75,-2.87,342,450,418,477,264
242,0.86,-0.31,0.43,-12.94,2.81,4.82,340,455,420,475,265
243,0.82,-0.38,0.43,-2.81,-0.43,0.0,344,452,420,473,261
244,0.84,-0.37,0.43,-0.92,-3.91,-2.26,341,469,420,477,265
245,0.83,-0.37,0.44,0.85,-2.93,-3.6,342,460,420,474,261
246,0.84,-0.36,0.44,1.53,-3.91,-2.99,341,459,420,470,263
247,0.83,-0.36,0.43,1.53,-2.87,-3.54,341,454,417,474,264
248,0.83,-0.37,0.43,1.89,-2.99,-2.99,339,459,423,470,264
249,0.86,-0.32,0.46,2.87,-3.48,-4.09,342,451,423,476,266
250,0.85,-0.34,0.44,1.77,-3.11,-2.81,342,460,423,473,265
251,0.84,-0.34,0.44,-0.49,-2.69,-2.44,341,458,421,474,261
252,0.84,-0.35,0.44,0.67,-4.03,-2.62,342,453,420,476,265
253,0.85,-0.34,0.44,-0.92,-4.03,-1.65,341,465,418,476,266
254,0.84,-0.34,0.44,1.53,-2.75,-2.32,340,461,421,474,263
255,0.84,-0.35,0.43,1.22,-3.23,-2.26,343,457,421,471,263
256,0.84,-0.35,0.43,-2.56,-1.22,-2.01,343,455,422,476,265
257,0.85,-0.33,0.45,0.31,-2.5,-2.62,345,456,416,476,266
258,0.85,-0.34,0.44,-2.14,-1.4,-0.49,345,457,425,475,264
259,0.84,-0.35,0.44,0.49,-3.42,-0.49,338,459,418,476,267
260,0.84,-0.35,0.43,2.2,-3.3,-1.4,342,454,421,479,290
261,0.84,-0.36,0.43,0.0,-3.66,-2.87,346,455,417,475,264
262,0.84,-0.36,0.43,0.92,-3.54,-2.01,340,455,421,469,300
263,0.85,-0.35,0.44,-0.43,-4.39,-2.75,345,459,420,475,262
264,0.85,-0.34,0.44,-0.12,-2.75,-2.5,344,450,417,474,260
265,0.83,-0.35,0.45,1.95,-2.62,-2.14,344,452,418,478,265
266,0.84,-0.35,0.44,1.34,-2.62,-2.81,339,459,421,471,266
267,0.84,-0.34,0.45,1.16,-3.48,-2.81,341,459,420,470,269
268,0.84,-0.33,0.45,0.06,-3.23,-1.77,339,455,420,470,265
269,0.87,-0.32,0.45,0.0,-3.05,-2.38,343,458,422,473,268
270,0.85,-0.33,0.45,0.85,-3.72,-1.83,344,458,424,479,268
271,0.85,-0.34,0.44,0.73,-2.62,-1.83,339,458,421,470,266
272,0.84,-0.34,0.44,0.06,-3.36,-2.62,344,457,423,473,262
273,0.84,-0.33,0.45,2.32,-3.11,-1.77,341,463,420,476,262
274,0.85,-0.32,0.45,-1.59,-2.38,-3.17,345,455,420,476,264
275,0.84,-0.33,0.44,1.1,-3.17,-1.77,341,459,423,473,261
276,0.83,-0.34,0.44,0.61,-2.14,-2.38,343,454,419,471,265
277,0.84,-0.33,0.45,1.04,-1.89,-2.2,339,456,421,473,266
278,0.83,-0.34,0.45,-0.61,-3.3,-1.1,345,455,433,473,264
279,0.84,-0.34,0.45,0.24,-3.54,-2.87,345,454,423,477,267
280,0.84,-0.34,0.44,-0.18,-2.93,-3.36,347,456,420,472,268
281,0.84,-0.34,0.45,1.22,-2.87,-2.75,343,457,420,476,265
282,0.85,-0.33,0.45,-2.56,-3.11,-3.11,343,458,424,472,269
283,0.84,-0.34,0.44,1.34,-2.81,-2.26,342,452,420,469,266
284,0.84,-0.34,0.44,0.85,-3.85,-2.56,342,451,422,476,280
285,0.83,-0.33,0.45,-0.12,-1.95,-2.01,341,458,422,477,268
286,0.84,-0.33,0.45,-0.12,-1.83,0.31,343,453,420,473,265
287,0.86,-0.31,0.45,1.77,-3.23,-2.69,338,458,420,474,266
288,0.87,-0.33,0.42,-1.16,-2.32,-3.23,340,449,422,470,266
289,0.87,-0.32,0.43,1.1,-3.3,-4.76,346,453,417,471,268
290,0.85,-0.31,0.44,2.75,-1.53,-2.26,342,452,420,476,269
291,0.85,-0.33,0.43,0.43,-2.2,-2.26,345,452,422,473,269
292,0.86,-0.32,0.43,2.44,-2.81,-2.44,343,455,420,472,265
293,0.85,-0.33,0.42,6.1,-0.98,-2.56,343,454,422,475,266
294,0.84,-0.32,0.45,-0.06,-3.85,-3.11,343,453,421,469,268
295,0.85,-0.32,0.44,1.95,-2.81,-2.01,344,455,422,472,266
296,0.86,-0.32,0.44,-0.12,-2.99,-2.87,342,457,420,472,280
297,0.85,-0.31,0.45,2.69,-4.46,-6.16,345,451,420,473,266
298,0.85,-0.31,0.44,1.71,-3.48,-2.69,344,452,419,476,266
299,0.85,-0.31,0.44,1.83,-1.89,-2.01,342,458,416,475,268
300,0.86,-0.3,0.44,-0.24,-2.93,-2.56,342,454,421,473,265
301,0.86,-0.31,0.44,-0.31,-2.38,-2.2,341,454,422,473,266
302,0.84,-0.31,0.45,0.06,-2.01,-3.05,341,458,421,471,268
303,0.87,-0.3,0.44,1.1,-4.15,-3.42,343,455,425,473,264
304,0.85,-0.31,0.44,-2.38,-3.3,-3.17,343,452,417,474,267
305,0.85,-0.31,0.44,0.12,-3.11,-2.56,339,453,421,472,269
306,0.85,-0.3,0.45,1.46,-3.42,-2.32,344,449,420,473,270
307,0.86,-0.3,0.44,1.1,-4.15,-2.32,345,452,419,473,267
308,0.86,-0.31,0.43,-0.12,-2.26,-1.34,342,457,420,472,267
309,0.85,-0.32,0.44,0.0,-2.44,-1.22,344,454,423,467,269
310,0.85,-0.32,0.44,-0.43,-2.93,-3.42,343,457,421,473,268
