,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
147,0.14,0.87,0.48,-0.55,-4.09,-2.38,344,455,403,271,215
148,0.14,0.86,0.48,0.0,-2.62,-1.77,344,454,399,265,216
149,0.14,0.86,0.49,-1.53,-2.87,-1.83,346,450,402,271,217
150,0.15,0.85,0.49,-0.85,-3.72,-1.71,344,454,397,271,214
151,0.14,0.85,0.5,0.18,-2.14,-1.89,344,452,403,270,214
152,0.15,0.85,0.5,-0.73,-3.11,-3.23,347,452,407,269,215
153,0.15,0.86,0.51,-0.55,-3.23,-2.32,346,447,401,268,215
154,0.14,0.85,0.5,2.93,-2.75,-2.75,346,444,402,271,217
155,0.15,0.85,0.5,0.55,-1.89,-0.85,344,451,401,268,216
156,0.14,0.85,0.49,-0.55,-2.5,-2.75,345,449,402,275,217
157,0.14,0.85,0.5,-0.18,-3.42,-2.38,347,449,401,269,213
158,0.15,0.85,0.51,-1.59,-2.26,-0.37,347,452,415,269,213
159,0.15,0.84,0.51,0.49,-1.71,-1.4,342,453,399,268,218
160,0.15,0.84,0.51,-0.79,-4.03,-2.01,348,452,399,269,214
161,0.16,0.85,0.52,0.73,-1.4,-0.43,344,454,400,266,223
162,0.17,0.83,0.51,0.55,-4.03,-2.5,345,454,400,270,213
163,0.16,0.85,0.52,-0.73,-2.56,-2.08,348,452,400,270,215
164,0.15,0.83,0.52,0.85,-3.3,-2.56,340,452,400,268,217
165,0.17,0.85,0.52,-1.95,-3.85,-0.98,345,452,400,268,213
166,0.17,0.83,0.52,0.24,-3.66,-1.34,343,450,398,269,216
167,0.16,0.82,0.53,0.43,-2.56,-2.44,343,457,400,267,218
168,0.17,0.83,0.53,-0.37,-2.38,-2.26,343,451,396,272,216
169,0.19,0.84,0.54,0.98,-3.48,-1.1,341,453,402,271,216
170,0.17,0.83,0.54,0.55,-2.26,-1.89,341,452,403,267,214
171,0.17,0.82,0.54,0.37,-2.44,-3.05,348,453,400,268,218
172,0.17,0.83,0.53,2.56,-2.75,-2.44,345,450,402,271,246
173,0.16,0.84,0.52,4.94,-0.61,-3.42,345,447,403,272,217
