,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
175,0.54,0.8,0.28,1.59,-3.3,-0.67,368,278,204,437,357
176,0.55,0.79,0.27,1.53,-2.26,-2.14,368,280,203,442,361
177,0.55,0.8,0.26,1.77,-2.26,-3.17,368,280,204,442,361
178,0.56,0.8,0.26,-1.4,-1.71,-3.6,365,281,203,442,361
179,0.56,0.8,0.26,-0.12,-3.42,-2.01,370,282,205,442,362
180,0.56,0.81,0.27,1.22,-2.2,-4.03,369,280,207,441,361
181,0.56,0.8,0.26,2.14,-3.42,-1.83,370,279,207,442,357
182,0.55,0.8,0.25,-0.43,-3.23,-2.99,369,279,203,435,359
183,0.56,0.78,0.26,-2.69,-3.66,-2.69,370,279,207,441,361
184,0.55,0.79,0.26,0.61,-2.01,-1.77,371,275,203,444,360
185,0.55,0.79,0.27,-0.06,-2.87,-3.54,365,279,204,444,364
186,0.55,0.8,0.26,1.53,-2.87,-2.44,366,280,203,445,364
187,0.55,0.8,0.27,0.24,-3.48,-2.81,368,280,211,442,359
188,0.54,0.8,0.28,-0.18,-2.5,-1.71,368,280,207,443,362
189,0.54,0.79,0.28,-0.49,-2.62,-1.65,367,281,207,440,361
190,0.54,0.79,0.28,-2.26,-2.69,-1.83,371,279,202,444,362
191,0.55,0.78,0.28,-0.73,-2.38,-2.08,368,280,206,442,361
192,0.55,0.79,0.29,-0.79,-2.44,-3.3,365,282,206,442,362
193,0.55,0.78,0.28,-0.37,-3.11,-2.93,369,280,207,442,363
194,0.54,0.79,0.28,1.4,-3.17,-2.2,374,281,205,438,361
195,0.54,0.79,0.29,-0.37,-1.65,-2.93,371,282,207,436,357
196,0.55,0.79,0.28,1.16,-2.14,-2.75,369,280,207,440,363
197,0.55,0.8,0.28,1.4,-3.48,-2.99,371,279,208,445,360
198,0.54,0.79,0.28,-0.12,-2.93,-2.56,367,279,205,444,360
199,0.55,0.79,0.28,0.98,-4.88,-1.28,370,280,208,441,362
200,0.53,0.78,0.28,-0.06,-2.32,-2.62,369,282,205,440,362
201,0.54,0.8,0.28,-0.73,-1.34,-2.44,371,279,207,445,363
202,0.55,0.8,0.29,0.73,-3.11,-2.62,366,282,203,440,359
203,0.54,0.79,0.28,-0.49,-2.01,-3.6,367,280,206,441,360
204,0.54,0.8,0.28,-1.16,-2.44,-2.93,369,281,207,442,361
205,0.54,0.8,0.29,0.67,-1.83,-1.53,369,280,205,446,362
206,0.56,0.8,0.29,-0.92,-3.23,-1.65,365,278,203,440,362
207,0.55,0.79,0.28,-0.24,-2.14,-2.93,371,279,205,443,361
208,0.54,0.78,0.3,1.34,-3.48,-2.32,382,282,204,443,361
209,0.55,0.79,0.29,1.22,-2.69,-2.62,366,285,206,442,361
210,0.55,0.79,0.29,-0.24,-3.11,-2.2,368,281,204,442,363
211,0.57,0.79,0.3,1.34,-1.83,-1.95,368,284,204,445,362
212,0.56,0.79,0.3,0.37,-3.42,-2.93,372,279,206,438,363
213,0.54,0.77,0.3,-2.32,-4.15,-2.99,373,280,206,440,362
214,0.55,0.79,0.31,-0.24,-1.89,-1.53,369,283,203,440,361
215,0.55,0.77,0.31,-0.67,-2.5,-0.73,370,283,208,442,361
216,0.57,0.78,0.3,0.18,-2.93,-2.2,367,282,205,440,362
217,0.55,0.77,0.32,-0.79,-3.11,-2.08,367,279,203,438,361
218,0.58,0.79,0.3,0.73,-2.2,-3.23,366,281,205,441,361
