,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
319,0.43,0.79,0.41,-0.49,-4.58,-0.85,417,468,256,325,239
320,0.44,0.8,0.41,0.67,-2.75,-2.69,417,466,250,333,252
321,0.44,0.8,0.41,-0.18,-2.99,-3.97,417,467,248,328,241
322,0.44,0.82,0.42,1.16,-2.93,-2.26,417,465,253,331,236
323,0.42,0.81,0.41,0.0,-3.97,-1.89,418,460,253,327,239
324,0.42,0.81,0.41,-0.79,-2.62,-2.14,418,460,251,330,239
325,0.43,0.82,0.41,-0.43,-2.08,-2.32,419,464,248,328,239
326,0.42,0.82,0.43,-1.4,-4.03,-1.53,417,463,252,329,240
327,0.44,0.79,0.4,-0.12,-4.21,-0.18,416,463,251,329,247
328,0.43,0.81,0.41,1.4,-2.38,-3.72,418,466,264,332,243
329,0.44,0.82,0.42,2.14,-2.5,-3.48,415,468,253,327,241
330,0.43,0.81,0.41,0.37,-2.5,-2.69,417,465,249,324,238
331,0.42,0.83,0.41,-1.22,-2.99,-2.32,418,468,247,329,238
332,0.43,0.82,0.4,0.43,-4.33,-1.16,417,468,248,322,238
333,0.43,0.81,0.39,0.55,-3.23,-2.62,413,469,248,327,236
334,0.44,0.8,0.39,2.26,-1.71,-3.3,418,469,243,322,238
335,0.45,0.81,0.4,3.54,-3.17,-2.2,417,465,249,325,236
336,0.43,0.83,0.4,-0.85,-2.87,-2.75,417,468,248,329,234
337,0.42,0.81,0.4,-0.31,-1.77,-3.66,416,467,246,324,240
338,0.42,0.82,0.4,-0.12,-2.08,-2.75,419,466,246,324,239
339,0.44,0.81,0.41,0.55,-3.48,-2.2,407,469,248,331,239
340,0.43,0.81,0.4,0.43,-1.53,-3.91,412,461,243,327,241
341,0.42,0.82,0.42,-2.2,-0.98,-1.89,417,465,251,324,241
342,0.42,0.81,0.4,3.3,-5.98,-0.73,419,466,244,328,252
343,0.44,0.78,0.38,-1.89,-3.42,1.77,415,461,250,326,240
344,0.43,0.8,0.41,-0.92,-2.69,-3.66,415,465,245,325,240
345,0.42,0.83,0.43,0.43,-1.1,-0.98,419,468,247,327,242
346,0.46,0.84,0.39,1.22,-4.88,-4.09,417,470,246,325,238
347,0.42,0.8,0.39,1.71,-3.17,-1.71,415,468,250,322,239
348,0.44,0.81,0.39,0.79,-2.32,-1.65,415,466,248,324,239
349,0.44,0.81,0.41,0.49,-3.11,-2.56,415,466,248,325,240
350,0.44,0.8,0.39,1.34,-2.38,-1.16,417,460,250,325,238
351,0.45,0.83,0.41,-2.01,-4.94,2.93,419,473,245,328,241
352,0.45,0.79,0.4,-0.49,-4.21,-2.38,420,465,251,326,240
353,0.44,0.8,0.41,-3.3,-5.74,-0.49,417,466,250,325,244
354,0.45,0.79,0.41,2.2,-3.66,-1.04,418,463,249,334,241
355,0.43,0.79,0.43,0.92,-2.14,-3.23,416,465,250,325,239
356,0.45,0.79,0.4,-0.12,-4.64,-0.18,419,466,251,326,240
357,0.46,0.81,0.42,1.04,-3.6,-3.05,419,468,251,327,240
358,0.44,0.79,0.41,1.16,-2.32,-3.17,418,460,248,331,241
359,0.45,0.8,0.42,1.4,-1.65,-3.72,417,468,251,329,239
360,0.46,0.81,0.42,1.1,-3.3,-2.56,417,464,251,326,241
361,0.44,0.79,0.41,0.55,-2.69,-1.34,417,470,249,324,240
