,aX,aY,aZ,gX,gY,gZ,little,ring,middle,index,thumb
120,0.03,-0.78,0.64,2.87,-7.2,-0.12,312,289,204,251,234
121,0.0,-0.76,0.68,0.55,-0.55,-1.04,315,286,201,255,233
122,0.05,-0.78,0.62,-0.06,1.53,1.59,312,288,200,255,241
123,0.01,-0.81,0.6,-4.46,-0.85,-2.99,315,284,205,253,239
124,-0.0,-0.81,0.6,-3.78,-11.54,-3.42,311,291,200,255,280
125,-0.01,-0.82,0.6,1.4,-4.46,0.73,313,287,204,254,238
126,0.01,-0.81,0.59,-1.4,-6.9,-7.32,317,287,201,255,239
127,-0.01,-0.82,0.56,0.31,6.77,-0.55,317,291,202,255,239
128,-0.04,-0.7,0.81,-18.31,-4.94,0.61,307,286,199,252,239
129,-0.11,-0.86,0.54,-1.53,-19.78,14.22,292,285,198,246,240
130,-0.19,-0.86,0.56,-16.6,-8.67,7.14,290,278,196,242,237
131,-0.24,-0.81,0.49,33.57,16.24,-12.45,290,279,199,242,245
132,-0.18,-0.84,0.57,-1.89,-4.27,-3.97,288,283,200,243,233
133,-0.16,-0.93,0.54,0.12,-0.67,-7.14,290,277,197,240,236
134,-0.14,-0.82,0.45,-1.71,-22.95,-3.17,291,284,200,241,236
135,-0.13,-0.82,0.55,10.5,-0.61,0.06,292,283,198,244,244
136,-0.1,-0.85,0.44,-12.82,2.99,-13.55,298,285,202,238,236
137,-0.09,-0.84,0.5,5.8,-2.38,-10.13,297,281,201,243,235
138,-0.1,-0.87,0.51,-25.63,-0.55,-4.7,297,288,210,243,235
139,-0.1,-0.92,0.38,-6.84,-2.01,-6.53,274,283,198,245,237
140,-0.06,-0.92,0.36,-7.08,-6.1,-7.69,276,280,197,254,233
141,-0.03,-0.96,0.3,-17.21,3.05,-2.08,276,271,197,253,231
142,-0.08,-0.96,0.25,7.51,-16.3,-0.18,267,277,195,251,235
143,-0.14,-0.96,0.26,-4.27,-5.98,1.46,271,274,200,257,234
144,-0.12,-0.97,0.23,-10.31,-9.03,2.5,275,271,197,251,230
145,-0.13,-0.96,0.25,1.89,-5.43,-1.46,275,276,200,252,232
146,-0.1,-0.96,0.23,-0.43,-9.03,-2.75,278,274,198,245,232
147,-0.12,-0.96,0.26,3.6,-3.85,-2.75,280,280,200,250,232
148,-0.13,-0.96,0.24,-1.71,-2.08,-3.23,281,276,197,249,234
149,-0.13,-0.97,0.23,-4.03,-2.99,-2.99,280,278,204,250,234
150,-0.14,-0.97,0.21,1.77,-3.78,-1.53,280,271,198,250,230
151,-0.13,-0.96,0.24,-1.59,-3.91,-2.26,281,276,198,250,231
152,-0.13,-0.97,0.22,0.24,6.23,-4.88,280,277,198,248,233
153,-0.12,-0.96,0.25,0.18,-1.83,-2.62,282,281,198,253,231
154,-0.13,-0.92,0.25,7.2,-1.59,-2.14,280,273,211,253,264
155,-0.14,-0.95,0.29,0.55,-3.05,-2.14,278,278,195,248,233
156,-0.14,-0.95,0.28,-1.95,-4.52,-2.14,282,278,197,252,234
157,-0.13,-0.95,0.28,2.14,-3.42,-2.56,280,281,201,249,235
158,-0.11,-0.94,0.31,3.6,-5.07,-1.22,279,276,198,251,233
159,-0.14,-0.93,0.32,7.08,-3.36,-0.85,279,281,201,252,234
