-0.11,-0.94,-0.30
2.20,-3.54,-2.75
sensor_1: 483,,
sensor_2: 360,,
sensor_3: 226,,
sensor_4: 442,,
sensor_5: 453,,
"",,
-0.11,-0.94,-0.30
1.04,-3.78,-3.36
sensor_1: 487,,
sensor_2: 359,,
sensor_3: 226,,
sensor_4: 449,,
sensor_5: 451,,
"",,
-0.10,-0.94,-0.30
1.95,-2.93,-2.87
sensor_1: 482,,
sensor_2: 355,,
sensor_3: 226,,
sensor_4: 444,,
sensor_5: 452,,
"",,
-0.11,-0.94,-0.28
1.89,-4.15,-2.56
sensor_1: 479,,
sensor_2: 362,,
sensor_3: 220,,
sensor_4: 448,,
sensor_5: 455,,
"",,
-0.11,-0.94,-0.28
0.73,-3.23,-2.93
sensor_1: 484,,
sensor_2: 350,,
sensor_3: 222,,
sensor_4: 449,,
sensor_5: 443,,
"",,
-0.12,-0.94,-0.29
2.08,-4.21,-2.69
sensor_1: 483,,
sensor_2: 355,,
sensor_3: 224,,
sensor_4: 453,,
sensor_5: 451,,
"",,
-0.11,-0.94,-0.30
2.26,-3.60,-3.17
sensor_1: 485,,
sensor_2: 360,,
sensor_3: 232,,
sensor_4: 448,,
sensor_5: 444,,
"",,
-0.11,-0.94,-0.30
3.97,-3.72,-3.54
sensor_1: 482,,
sensor_2: 348,,
sensor_3: 222,,
sensor_4: 454,,
sensor_5: 446,,
"",,
